,createDate,id,therapyDescriptions,therapyName,updateDate
0,2014-03-12T15:53:16Z,802,"[{'description': 'Verzenio (abemaciclib) is a dual CDK4/6 inhibitor, which inhibits Rb1 protein phosphorylation and may induce cell cycle arrest and prevent growth in cancer cells (PMID: 24919854). Verzenio (abemaciclib) is FDA approved as a monotherapy and in combination with Faslodex (fulvestrant) in patients with hormone receptor-positive and ERBB2 (HER2) receptor-negative breast cancer (FDA.gov). ', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 1786, 'pubMedId': 24919854, 'title': 'Preclinical characterization of the CDK4/6 inhibitor LY2835219: in-vivo cell cycle-dependent/independent anti-tumor activities alone/in combination with gemcitabine.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/24919854'}]}]",Abemaciclib,2017-10-02T14:47:48Z
0,2015-03-03T02:01:08Z,2255,[],Abemaciclib + Anastrozole,2017-06-06T17:51:28Z
0,2014-12-24T16:25:14Z,1854,[],Abemaciclib + Anastrozole + Letrozole,2017-06-05T20:38:12Z
0,2017-04-07T19:00:41Z,5516,[],Abemaciclib + Anastrozole + Xentuzumab,2017-04-07T19:04:43Z
0,2014-10-30T16:02:35Z,1690,[],Abemaciclib + Clarithromycin,2017-06-05T20:34:14Z
0,2016-05-24T17:52:50Z,4127,[],Abemaciclib + Everolimus,2017-06-06T17:55:49Z
0,2015-03-03T02:03:10Z,2257,[],Abemaciclib + Exemestane,2017-06-06T17:52:25Z
0,2017-06-06T17:58:08Z,5859,[],Abemaciclib + Fulvestrant,2017-06-06T17:58:08Z
0,2017-04-07T19:02:21Z,5517,[],Abemaciclib + Fulvestrant + Xentuzumab,2017-04-07T19:02:21Z
0,2017-01-09T20:13:53Z,5176,[],Abemaciclib + Galunisertib,2017-01-09T20:13:53Z
0,2016-09-21T15:27:08Z,4731,[],Abemaciclib + Lapatinib,2016-09-21T15:27:08Z
0,2015-03-03T02:00:32Z,2254,[],Abemaciclib + Letrozole,2017-06-06T17:50:52Z
0,2017-04-07T18:51:09Z,5515,[],Abemaciclib + Letrozole + Xentuzumab,2017-04-07T18:51:09Z
0,2016-06-28T00:14:03Z,4387,[],Abemaciclib + Loperamide,2016-06-28T00:14:03Z
0,2017-01-09T20:11:16Z,5175,[],Abemaciclib + LY3023414,2017-01-09T20:12:41Z
0,2016-06-27T00:42:35Z,4373,[],Abemaciclib + LY3039478,2016-06-27T00:42:35Z
0,2016-06-05T21:54:19Z,4242,[],Abemaciclib + Pembrolizumab,2016-06-05T21:54:19Z
0,2016-06-02T21:49:20Z,4209,[],Abemaciclib + Ramucirumab,2016-06-02T21:49:20Z
0,2015-03-03T02:02:16Z,2256,[],Abemaciclib + Tamoxifen,2017-06-06T17:51:51Z
0,2016-12-01T03:27:08Z,5028,[],Abemaciclib + Temozolomide,2016-12-01T03:27:08Z
0,2016-05-24T17:53:21Z,4128,[],Abemaciclib + Torin2,2017-06-06T17:56:15Z
0,2015-03-03T02:05:05Z,2259,[],Abemaciclib + Trastuzumab,2017-06-06T17:52:52Z
0,2017-04-07T18:49:19Z,5514,[],Abemaciclib + Xentuzumab,2017-04-07T18:49:19Z
0,2014-06-16T12:27:17Z,1081,"[{'description': 'Abexinostat (PCI-24781) is an HDAC inhibitor, which induces tumor cell apoptosis and decreases tumor cell growth (PMID: 16731764, PMID: 25520806).', 'references': [{'id': 8242, 'pubMedId': 16731764, 'title': 'CRA-024781: a novel synthetic inhibitor of histone deacetylase enzymes with antitumor activity in vitro and in vivo.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/16731764'}, {'id': 8241, 'pubMedId': 25520806, 'title': 'PCI-24781 (abexinostat), a novel histone deacetylase inhibitor, induces reactive oxygen species-dependent apoptosis and is synergistic with bortezomib in neuroblastoma.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25520806'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Abexinostat,2017-03-16T15:25:21Z
0,2016-01-10T19:11:42Z,3381,[],Abexinostat + Doxorubicin,2016-01-10T19:11:42Z
0,2014-12-18T16:58:15Z,1805,"[{'description': 'Zytiga (abiraterone) inhibits cytochrome P-450c17, resulting in decreased androgen synthesis (PMID: 25560485). Zytiga (abiraterone) is FDA approved for patients with metastatic castration-resistant prostate cancer (FDA.gov).', 'references': [{'id': 2398, 'pubMedId': 25560485, 'title': 'CYP17A1 inhibitors in castration-resistant prostate cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/25560485'}]}]",Abiraterone,2016-10-13T16:57:16Z
0,2015-04-22T02:02:24Z,2553,[],Abiraterone + Alisertib + Prednisone,2015-04-22T02:02:24Z
0,2016-07-31T15:19:04Z,4510,[],Abiraterone + ARN-509 + Degarelix + Indomethacin + Prednisone,2016-07-31T15:19:04Z
0,2017-04-07T19:46:23Z,5523,[],Abiraterone + ARN-509 + Degarelix + Prednisone,2017-04-07T19:47:42Z
0,2016-09-27T00:02:22Z,4767,[],Abiraterone + ARN-509 + Docetaxel + Prednisone,2016-09-27T00:02:22Z
0,2017-05-22T20:03:12Z,5743,[],Abiraterone + ARN-509 + Gonadorelin + Prednisone,2017-05-22T20:05:59Z
0,2016-07-31T15:16:16Z,4509,[],Abiraterone + ARN-509 + Indomethacin + Prednisone,2016-07-31T15:16:16Z
0,2016-06-02T19:52:10Z,4206,[],Abiraterone + ARN-509 + Leuprolide,2016-06-02T19:52:10Z
0,2016-09-25T17:24:48Z,4758,[],Abiraterone + ARN-509 + Leuprolide + Prednisone,2016-09-25T17:24:48Z
0,2015-05-08T15:22:21Z,2649,[],Abiraterone + ARN-509 + Prednisone,2015-05-08T15:22:21Z
0,2015-04-07T03:22:13Z,2499,[],Abiraterone + BKM120 + Prednisone,2015-04-07T03:22:13Z
0,2016-09-25T17:30:18Z,4759,[],Abiraterone + Cabazitaxel + Carboplatin + Enzalutamide + Prednisone,2016-09-25T17:30:18Z
0,2016-09-29T17:33:01Z,4770,[],Abiraterone + cabozantinib,2016-09-29T17:33:01Z
0,2014-12-19T15:22:11Z,1818,[],Abiraterone + Dasatinib	,2014-12-19T15:22:11Z
0,2016-05-27T20:16:03Z,4182,[],Abiraterone + Denosumab + Enzalutamide + Prednisone,2016-05-27T20:18:55Z
0,2017-02-20T19:25:39Z,5340,[],Abiraterone + Dutasteride,2017-02-20T19:25:39Z
0,2017-07-28T17:57:47Z,6034,[],Abiraterone + GSK525762,2017-07-28T17:57:47Z
0,2017-03-15T15:31:22Z,5438,[],Abiraterone + Ipatasertib,2017-03-15T15:31:22Z
0,2015-09-14T00:07:41Z,3079,[],Abiraterone + Leuprolide + Prednisone,2015-09-14T00:07:41Z
0,2016-09-12T00:59:50Z,4678,[],Abiraterone + Methylprednisolone,2016-09-12T00:59:50Z
0,2015-04-28T22:39:15Z,2597,[],Abiraterone + Navitoclax,2017-08-01T16:02:42Z
0,2016-06-27T01:43:59Z,4377,[],Abiraterone + Niclosamide + Prednisone,2016-06-27T01:43:59Z
0,2015-05-29T14:13:43Z,2748,[],Abiraterone + Prednisone,2015-05-29T14:13:43Z
0,2017-01-19T05:57:40Z,5226,[],Abiraterone + Prednisone + Olaparib,2017-01-19T05:57:40Z
0,2017-06-20T19:23:58Z,5913,[],Abiraterone + Prednisone + Veliparib,2017-06-20T19:23:58Z
0,2014-12-19T15:21:18Z,1817,[],Abiraterone + Sunitinib,2014-12-19T15:21:18Z
0,2015-03-31T14:47:09Z,2484,"[{'description': 'Asciminib (ABL001) is an allosteric inhibitor of BCR-ABL that binds to a unique location outside the ATP binding site, resulting in decreased BCR-ABL kinase activity and reduced tumor growth (Blood Dec 2014, 124 (21) 398).', 'references': [{'id': 2361, 'pubMedId': None, 'title': 'ABL001, a Potent Allosteric Inhibitor of BCR-ABL, Prevents Emergence of Resistant Disease When Administered in Combination with Nilotinib in an in Vivo Murine Model of Chronic Myeloid Leukemia', 'url': 'http://www.bloodjournal.org/content/124/21/398.abstract?sso-checked=true'}]}]",ABL001,2017-03-28T19:25:27Z
0,2017-09-26T19:12:32Z,6243,"[{'description': 'ABP 980 is a Herceptin (trastuzumab) biosimilar that binds to Erbb2 (Her2), which results in anti-tumor immune response against Erbb2 (Her2)-positive tumors (Ann Oncol 2017, Vol 28, Suppl 5, Abstract # 151PD; NCT01901146).', 'references': [{'id': 10002, 'pubMedId': None, 'title': 'Efficacy and safety of biosimilar ABP 980 compared with trastuzumab in HER2 positive early breast cancer', 'url': 'http://www.esmo.org/content/download/117241/2057634/file/ESMO-2017-Abstract-Book.pdf'}]}]",ABP 980,2017-09-26T19:12:32Z
0,2014-03-12T15:53:16Z,619,"[{'description': 'Abraxane (nab-paclitaxel) is an albumin-stablized version of paclitaxel, which binds microtubules and prevents depolymerization, resulting in decreased cell motility and division (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Abraxane,2017-06-19T18:46:27Z
0,2014-07-28T13:03:03Z,1144,[],Abraxane + Avastin + Gemcitabine,2014-07-28T13:03:03Z
0,2015-01-16T15:10:39Z,1950,[],Abraxane + Azacitidine,2015-01-16T15:10:39Z
0,2014-09-18T20:08:26Z,1496,[],Abraxane + Bevacizumab + Erlotinib,2014-09-18T20:08:26Z
0,2015-01-16T15:34:35Z,1957,[],Abraxane + Carboplatin + Cetuximab,2015-01-16T15:34:35Z
0,2014-12-28T21:24:41Z,1859,[],Abraxane + Cisplatin + Carboplatin,2014-12-28T21:24:41Z
0,2015-01-16T15:33:20Z,1956,[],Abraxane + Cisplatin + Cetuximab,2015-01-16T15:33:20Z
0,2015-02-27T16:49:32Z,2204,[],Abraxane + Gemcitabine + Metformin,2015-02-27T16:49:32Z
0,2015-03-19T10:04:35Z,2429,[],Abraxane + Gemcitabine + Sorafenib + Vorinostat,2015-03-19T10:04:35Z
0,2015-04-03T14:41:25Z,2490,[],Abraxane + Nilotinib,2015-04-03T14:41:25Z
0,2015-04-03T13:53:41Z,2489,[],Abraxane + Nivolumab,2015-04-03T13:53:41Z
0,2015-02-11T13:44:21Z,2039,[],Abraxane + Ramucirumab,2015-02-11T13:44:21Z
0,2014-08-06T01:12:21Z,1380,[],Abraxane + Temozolomide + Bevacizumab,2014-08-06T01:12:21Z
0,2017-02-13T19:23:16Z,5319,[],ABT-263 + Alpelisib + CGM097 + Trametinib,2017-02-13T19:23:16Z
0,2017-02-13T19:01:06Z,5318,[],ABT-263 + Alpelisib + Dabrafenib + Erlotinib,2017-02-13T19:01:06Z
0,2017-02-13T18:47:23Z,5316,[],ABT-263 + Alpelisib + Erlotinib + Trametinib,2017-02-13T18:47:23Z
0,2017-02-13T18:55:34Z,5317,[],ABT-263 + CGM097 + Dabrafenib + PF-04217903,2017-02-13T18:55:34Z
0,2017-02-13T18:26:57Z,5315,[],ABT-263 + CGM097 + Trametinib,2017-02-13T18:26:57Z
0,2014-05-14T14:52:46Z,975,"[{'description': 'Ilorasertib (ABT-348) is an ATP-competitive multitargeted kinase inhibitor with activity towards Aurora kinases, and VEGFR, and PDGFR kinase families (PMID: 22935731).', 'references': [{'id': 70, 'pubMedId': 22935731, 'title': 'Preclinical characterization of ABT-348, a kinase inhibitor targeting the aurora, vascular endothelial growth factor receptor/platelet-derived growth factor receptor, and Src kinase families.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22935731'}]}]",ABT-348,2017-04-04T10:09:18Z
0,2014-05-14T14:52:46Z,976,"[{'description': 'ABT-414 is an antibody-drug conjugate that binds to EGFR and delivers the conjugated cytotoxin to EGFR overexpressing cells, thereby possibly inhibiting growth of EGFR-overexpressing tumor cells (Mol Cancer Ther November 2013 12:A250).', 'references': [{'id': 2351, 'pubMedId': None, 'title': 'Abstract A250: ABT-414: An anti-EGFR antibody-drug conjugate as a potential therapeutic for the treatment of patients with squamous cell tumors.', 'url': 'http://mct.aacrjournals.org/content/12/11_Supplement/A250.short?rss=1'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",ABT-414,2015-03-30T15:57:01Z
0,2016-06-22T18:22:32Z,4346,[],ABT-414 + Temozolomide + Radiotherapy,2016-06-22T19:42:22Z
0,2014-06-06T17:02:46Z,1063,"[{'description': 'ABT-700 (h224G11) is a monoclonal antibody that targets and inhibits c-MET (PMID: 23134362).', 'references': [{'id': 330, 'pubMedId': 23134362, 'title': 'Characterization of therapeutic antibodies and related products.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23134362'}]}]",ABT-700,2015-04-30T13:18:21Z
0,2014-12-09T11:14:01Z,1772,"[{'description': 'ABT-737 is a BH3 mimetic, which targets Bcl2, Bcl-xl, and Bcl-w to induce apoptosis (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",ABT-737,2015-12-10T19:17:42Z
0,2016-02-20T01:18:09Z,3586,[],ABT-737 + Anti-CD19 CAR T cells,2016-02-20T01:18:09Z
0,2017-01-12T18:32:37Z,5191,[],ABT-737 + AZD8055 + Trametinib,2017-01-12T18:32:37Z
0,2017-02-28T16:42:45Z,5381,[],ABT-737 + BEZ235,2017-02-28T16:42:45Z
0,2017-01-12T18:37:55Z,5192,[],ABT-737 + BEZ235 + Trametinib,2017-01-12T18:37:55Z
0,2016-04-09T13:40:28Z,3919,[],ABT-737 + Cisplatin,2016-04-09T13:40:28Z
0,2016-04-09T13:39:30Z,3918,[],ABT-737 + Doxorubicin,2016-04-09T13:39:38Z
0,2016-04-09T13:43:18Z,3920,[],ABT-737 + Gemcitabine,2016-04-09T13:43:18Z
0,2017-01-12T18:48:04Z,5193,[],ABT-737 + MK2206 + Trametinib,2017-01-12T18:48:04Z
0,2017-02-28T19:25:39Z,5388,[],ABT-737 + MLN0128,2017-02-28T19:25:39Z
0,2017-01-11T18:57:00Z,5187,[],ABT-737 + Perifosine,2017-01-11T18:57:00Z
0,2016-05-26T23:04:56Z,4151,"[{'description': 'ABT-751 is an anti-mitotic agent that binds to tubulin and exhibits anti-cancer activity in preclinical models (PMID: 19398903, PMID: 23670235). ', 'references': [{'id': 5698, 'pubMedId': 19398903, 'title': 'ABT-751, a novel tubulin-binding agent, decreases tumor perfusion and disrupts tumor vasculature.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/19398903'}, {'id': 5697, 'pubMedId': 23670235, 'title': 'Preclinical discovery of candidate genes to guide pharmacogenetics during phase I development: the example of the novel anticancer agent ABT-751.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23670235'}]}]",ABT-751,2016-05-26T23:04:56Z
0,2016-05-26T23:09:50Z,4152,[],ABT-751 + Bevacizumab + Capecitabine + Irinotecan,2016-05-26T23:09:50Z
0,2016-11-02T18:47:20Z,4909,[],ABT-751 + Fenretinide,2016-11-02T18:47:20Z
0,2016-05-26T14:09:45Z,4133,"[{'description': 'ABT-767 binds to and inhibits the nuclear enzymes poly(ADP-ribose) polymerase (PARP) 1 and 2, therefore prevents DNA damage repair and leads to apoptosis (PMID: 28247011).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 8850, 'pubMedId': 28247011, 'title': 'Population pharmacokinetics of ABT-767 in BRCA1 or BRCA2 mutation carriers with advanced solid tumors or in subjects with high grade serous ovarian, primary peritoneal or fallopian tube cancer.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/28247011'}]}]",ABT-767,2017-05-09T15:30:02Z
0,2016-06-06T19:00:22Z,4256,"[{'description': 'ABT-806 is a monoclonal antibody that binds to the epitope of EGFR vIII and amplified EGFR, but not wild-type EGFR, and may result in anti-tumor activity (PMID: 25731184). ', 'references': []}]",ABT-806,2016-06-06T19:00:22Z
0,2015-02-24T18:59:56Z,2151,"[{'description': 'ABTL0812 is a lipid analog that inhibits mTOR and DHFR, potentially resulting in decreased tumor cell proliferation and increased tumor cell death (Cancer Res April 15, 2012 72:922).', 'references': [{'id': 1984, 'pubMedId': None, 'title': 'Abstract 922: ABTL0812: A new drug class with oral antitumor action inhibiting mTOR activity and DHFR expression', 'url': 'http://cancerres.aacrjournals.org/content/72/8_Supplement/922.short'}]}]",ABTL0812,2015-04-03T00:16:39Z
0,2015-07-14T00:33:15Z,2909,"[{'description': 'AC0010MA is a third generation EGFR inhibitor, which inhibits mutant forms of EGFR while sparing wild-type EGFR, potentially resulting in increased tumor cell death (NCI Drug Dictionary). ', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",AC0010MA,2015-07-14T00:33:15Z
0,2014-05-14T14:52:46Z,977,"[{'description': 'AC480 is an inhibitor of EGFR and ERBB2 (HER2), which may prevent downstream signaling and inhibit the proliferation of tumor cells that overexpress these receptors (PMID: 17062696).', 'references': [{'id': 2309, 'pubMedId': 17062696, 'title': 'Preclinical antitumor activity of BMS-599626, a pan-HER kinase inhibitor that inhibits HER1/HER2 homodimer and heterodimer signaling.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/17062696'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",AC480,2015-07-20T01:05:26Z
0,2015-06-18T18:18:19Z,2845,"[{'description': 'AC708 is a small molecule inhibitor of CSF1R, which leads to reduced CSF1R activation and a decrease in tumor associated macrophages (Cancer Res April 15, 2013 73; 903).', 'references': [{'id': 3082, 'pubMedId': None, 'title': 'Abstract 903: AC708 is a potent and selective inhibitor of CSF1R and reduces tumor associated macrophage infiltration in a breast tumor model.', 'url': 'http://cancerres.aacrjournals.org/content/73/8_Supplement/903.short'}]}]",AC708,2015-06-18T18:18:19Z
0,2014-10-02T18:15:15Z,1605,"[{'description': 'Acalabrutinib (ACP-196) inhibits BTK, preventing activation of the B-cell antigen receptor pathway and leading to growth inhibition of BTK expressing B-cells (NCI Drug Dictionary).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",Acalabrutinib,2017-06-19T18:07:21Z
0,2017-03-22T20:34:14Z,5466,[],Acalabrutinib + ACP-319,2017-06-19T18:09:27Z
0,2016-04-22T15:29:00Z,3996,[],Acalabrutinib + Bendamustine + Rituximab,2017-06-19T18:09:02Z
0,2016-01-29T14:52:36Z,3477,[],Acalabrutinib + Obinutuzumab,2017-06-19T18:08:20Z
0,2017-09-11T15:35:43Z,6188,[],Acalabrutinib + Vistusertib,2017-09-11T15:35:43Z
0,2016-04-15T16:41:29Z,3939,[],Acetaminophen + Dexamethasone + Diphenhydramine + Ondansetron,2016-04-15T16:41:29Z
0,2015-12-04T01:19:20Z,3265,"[{'description': 'ACP-319 is an inhibitor of PI3K delta, which may block the proliferation of tumor cells (Eur J of Cancer, Dec 2016, 69;1, S39-S40).', 'references': [{'id': 8797, 'pubMedId': None, 'title': 'The novel BTK and PI3K-delta inhibitors acalabrutinib (ACP-196) and ACP-319 show activity in pre-clinical B-cell lymphoma models', 'url': 'http://www.ejcancer.com/article/S0959-8049(16)32699-5/abstract'}, {'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}]}]",ACP-319,2017-05-03T15:18:53Z
0,2014-10-02T20:01:41Z,1613,"[{'description': 'Ricolinostat (ACY-1215) is a selective inhibitor of HDAC6, which may decrease tumor cell viability and reduce tumor growth, alone or in combination with other agents (PMID: 22262760, PMID: 27926524).', 'references': [{'id': 287, 'pubMedId': None, 'title': '(NCI Drug Dictionary)', 'url': 'http://www.cancer.gov/drugdictionary'}, {'id': 8244, 'pubMedId': 27926524, 'title': 'Selective HDAC inhibition by ACY-241 enhances the activity of paclitaxel in solid tumor models.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/27926524'}, {'id': 8243, 'pubMedId': 22262760, 'title': 'Preclinical activity, pharmacodynamic, and pharmacokinetic properties of a selective HDAC6 inhibitor, ACY-1215, in combination with bortezomib in multiple myeloma.', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/22262760'}]}]",ACY-1215,2017-03-16T16:16:18Z
0,2017-01-24T20:10:59Z,5251,[],ACY-1215 + Bortezomib + Dexamethasone,2017-01-24T20:10:59Z
0,2016-08-07T15:55:13Z,4526,[],ACY-1215 + Cisplatin + Gemcitabine,2016-08-07T15:55:13Z
0,2016-11-02T16:46:25Z,4907,[],ACY-1215 + Dexamethasone + lenalidomide,2016-11-02T16:46:25Z
0,2016-06-10T20:55:20Z,4272,[],ACY-1215 + Ibrutinib,2016-06-10T20:55:20Z
0,2016-06-10T20:55:52Z,4273,[],ACY-1215 + Idelalisib ,2016-06-10T20:55:52Z
0,2015-12-21T00:53:43Z,3313,[],ACY-1215 + nab-paclitaxel,2015-12-21T00:53:43Z
0,2016-01-29T03:12:01Z,3469,[],ACY-1215 + Paclitaxel,2016-01-29T03:12:01Z
0,2014-10-02T20:03:33Z,1614,[],ACY-1215 + Pomalidomide + Dexamethasone,2014-10-02T20:03:33Z
