,id,therapyName,Drug_id
61,5982,Atezolizumab + SGI-110 + DEC-205-NY-ESO-1 fusion protein vaccine,7221
62,5642,Atezolizumab + Sipuleucel-T,7221
63,5872,Atezolizumab + Temozolomide,7221
64,6286,Atezolizumab + TEN-010,7221
65,3250,Atezolizumab + Trastuzumab,7221
66,3086,Atezolizumab + Varlilumab,7221
67,4511,Atezolizumab + Veliparib,7221
68,1216,Atezolizumab + vemurafenib,7221
69,4825,Atezolizumab + Vemurafenib + Cobimetinib,7221
70,5615,B-701 + Atezolizumab,7221
71,5126,Bevacizumab + Atezolizumab + Fluorouracil + Leucovorin + Oxaliplatin,7221
72,4609,Cobimetinib + Bevacizumab + Atezolizumab,7221
73,5129,Entinostat + Atezolizumab,7221
74,6275,mFOLFOX-6 + Atezolizumab,7221
75,6274,mFOLFOX-6 + Atezolizumab + Cobimetinib,7221
76,6127,MV-NIS + Atezolizumab,7221
77,5365,RO6874281 + Obinutuzumab + Atezolizumab,7221
78,5366,RO6874281 + Obinutuzumab + Atezolizumab + Bevacizumab,7221
0,1576,Atorvastatin + Metformin,1063
0,4296,ATR-101,8401
0,2613,ATSP-7041,7608
0,5828,AU-011,8821
0,5230,Aurora Kinase Inhibitor II,8643
0,1403,Autologous TGF beta resistant HER2 EBV CTLs,7253
0,647,AUY922,6853
1,1996,AUY922 + Cetuximab,6853
2,2799,AUY922 + Erlotinib,6853
3,1270,AUY922 + Pemetrexed,6853
4,2827,AUY922 + Sirolimus,6853
5,2828,AUY922 + Torin 1,6853
0,990,AV-412,7105
0,648,AV203,6854
0,2551,Avagacestat,7580
0,2741,AVE1642,7693
0,5336,Ad-CEA + Bevacizumab + FOLFOX,7952
1,6178,AT-406 + Avelumab,7952
2,3144,Avelumab,7952
3,3145,Avelumab + Axitinib,7952
4,5372,Avelumab + Azacitidine,7952
5,5088,Avelumab + Azacitidine + Utomilumab,7952
6,5089,Avelumab + Bendamustine + Rituximab,7952
7,5052,Avelumab + Cisplatin,7952
8,6238,Avelumab + eFT508,7952
9,5559,Avelumab + Entinostat,7952
10,5131,Avelumab + NHS-IL12,7952
11,6045,Avelumab + PF-04518600,7952
12,6044,Avelumab + PF-04518600 + Utomilumab,7952
13,5087,Avelumab + Rituximab + Utomilumab,7952
14,5444,Avelumab + trabectedin,7952
15,6043,Avelumab + Utomilumab,7952
16,6153,Avelumab + VX15/2503,7952
17,5684,Fulvestrant + Palbociclib + Avelumab,7952
0,5755,AVID100,8776
0,2917,Avitinib,7840
0,1068,AVX901,7185
0,3145,Avelumab + Axitinib,4739
1,649,Axitinib,4739
2,2246,Axitinib + Bevacizumab,4739
3,4241,Axitinib + Bosutinib,4739
4,1350,Axitinib + Crizotinib,4739
5,1697,Axitinib + FOLFIRI,4739
6,1698,Axitinib + FOLFOX,4739
7,1696,Axitinib + Gemcitabine,4739
8,5837,Axitinib + Nivolumab,4739
9,1972,Axitinib + Paclitaxel + Carboplatin,4739
10,2494,Axitinib + Pembrolizumab,4739
11,5522,Axitinib + PF-04518600,4739
12,4938,Axitinib + Radiotherapy,4739
13,3474,Axitinib + Selenomethionine,4739
14,3558,AZD0156 + Axitinib,4739
15,1245,Dalantercept + Axitinib,4739
16,1335,TRC105 + Axitinib,4739
0,2745,AXL1717,7697
0,2678,AZ-23,7645
0,5359,AZ-TAK1,8671
1,5360,AZ-TAK1 + Selumetinib,8671
0,3418,AZ12489875-002,8070
0,5473,AZ1366,8702
0,3333,AZ191,8040
0,2880,AZ20,7812
1,5420,AZ20 + RVX2135,7812
0,3117,AZ3146,7946
0,5901,AZ5104,8853
0,2956,AZ6089,7870
0,1093,AZ628,7204
1,4487,AZ628 + CPI-455,7204
2,4791,AZ628 + Selumetinib,7204
3,4795,AZ628 + Trametinib,7204
4,4796,AZ628 + VTX-11e,7204
0,2679,AZ64,7646
1,3408,AZ64 + Irinotecan + Temozolomide,7646
0,2955,AZ8010,7869
0,2786,AZ960,7737
0,5924,ABBV-075 + Azacitidine,917
1,1950,Abraxane + Azacitidine,917
2,4002,AG-120 + Azacitidine,917
3,5445,APR-246 + Azacitidine,917
4,5372,Avelumab + Azacitidine,917
5,5088,Avelumab + Azacitidine + Utomilumab,917
6,651,Azacitidine,917
7,5538,Azacitidine + BI 836858,917
8,1149,Azacitidine + CC-223,917
9,6093,Azacitidine + Decitabine + PF-06747143,917
10,5881,Azacitidine + Durvalumab + Romidepsin,917
11,4003,Azacitidine + Enasidenib,917
12,2645,Azacitidine + Entinostat,917
13,5539,Azacitidine + Entospletinib,917
14,2557,Azacitidine + Gemcitabine + vorinostat,917
15,6133,Azacitidine + Hu5F9-G4,917
16,3632,Azacitidine + Ibrutinib,917
17,5477,Azacitidine + INCB024360 + Pembrolizumab,917
18,4178,Azacitidine + MEDI4736,917
19,2471,Azacitidine + Midostaurin,917
20,6164,Azacitidine + MLN4924,917
21,3196,Azacitidine + Nivolumab,917
22,3214,Azacitidine + Panobinostat,917
23,2496,Azacitidine + Pembrolizumab,917
24,5782,Azacitidine + Pembrolizumab + Romidepsin,917
25,4177,Azacitidine + PF-04449913,917
26,4464,Azacitidine + Ponatinib,917
27,5987,Azacitidine + Pracinostat,917
28,2320,Azacitidine + Regorafenib,917
29,1396,Azacitidine + Romidepsin,917
30,2233,Azacitidine + Sirolimus,917
31,1798,Decitabine + Azacitidine,917
32,4449,FT-2102 + Azacitidine,917
33,1637,GDC-0199 + Azacitidine,917
34,5199,MEDI4736 + Azacitidine + Tremelimumab,917
35,1633,Sorafenib + Azacitidine,917
0,3557,AZD0156,8135
1,3558,AZD0156 + Axitinib,8135
0,2535,AZD0424,7565
0,4851,Alpelisib + AZD1208,7973
1,3224,AZD1208,7973
2,3550,AZD1208 + Ruxolitinib,7973
0,652,AZD1480,6856
0,3691,AZD1897,8208
1,3692,AZD1897 + AZD5363,8208
0,2542,AZD2461,7572
1,4852,AZD2461 + Temozolomide,7572
0,3547,AZD2811,8130
0,1586,AZD3463,7292
1,5990,AZD3463 + Doxorubicin,7292
0,2826,AZD3514,7766
0,2912,AZD3759,7835
0,653,AZD3965,7057
0,654,AZD4547,6857
1,4983,AZD4547 + AZD8055,6857
2,5898,AZD4547 + BKM120,6857
3,4345,AZD4547 + Cisplatin + Gemcitabine,6857
4,4585,AZD4547 + Gefitinib,6857
5,6062,AZD4547 + Lapatinib,6857
6,4985,AZD4547 + Sirolimus,6857
7,4478,AZD4547 + Trametinib,6857
8,4984,AZD4547 + Vistusertib,6857
9,3346,AZD5363 + AZD4547,6857
0,4223,AZD4635,8381
1,4349,AZD4635 + MEDI4736,8381
0,5914,AZD4785,8858
0,3092,AZD5069,7937
1,3099,AZD5069 + MEDI4736,7937
0,4910,AZD5153,8576
0,3692,AZD1897 + AZD5363,6858
1,655,AZD5363,6858
2,4490,AZD5363 + Anastrozole,6858
3,3346,AZD5363 + AZD4547,6858
4,6166,AZD5363 + Docetaxel + Prednisone,6858
5,4452,AZD5363 + Fulvestrant,6858
6,3139,AZD5363 + Olaparib,6858
7,2192,AZD5363 + Paclitaxel,6858
8,4489,AZD5363 + Tamoxifen,6858
0,2728,AZD5438,7684
0,3707,A66 + AZD6482,7058
1,659,AZD6482,7058
2,4054,AZD6482 + Binimetinib,7058
3,4059,AZD6482 + Binimetinib + BYL719,7058
4,4058,AZD6482 + Binimetinib + LGX818,7058
5,4063,AZD6482 + Binimetinib + LGX818 + BYL719,7058
6,4064,AZD6482 + Binimetinib + LGX818 + NVP-AEW541,7058
7,4060,AZD6482 + Binimetinib + NVP-AEW541,7058
8,3714,AZD6482 + BYL719,7058
9,4048,AZD6482 + LGX818,7058
10,4062,AZD6482 + LGX818 + BYL719,7058
11,4061,AZD6482 + LGX818 + NVP-AEW541,7058
12,3718,AZD6482 + Niraparib,7058
13,4044,AZD6482 + NVP-AEW541,7058
14,3719,AZD6482 + Olaparib,7058
15,3721,AZD6482 + Rucaparib,7058
16,3717,AZD6482 + Talazoparib,7058
17,3720,AZD6482 + Veliparib,7058
0,2881,AZD6738,7813
1,4737,AZD6738 + Carboplatin,7813
2,3876,AZD6738 + Cisplatin,7813
3,3877,AZD6738 + Ibrutinib,7813
4,4738,AZD6738 + MEDI4736,7813
5,4739,AZD6738 + Olaparib,7813
6,5565,AZD6738 + Paclitaxel,7813
7,5346,AZD6738 + Radiotherapy,7813
0,2652,AZD6918,7627
0,2680,AZD7451,7647
0,656,AZD7762,6859
1,1755,AZD7762 + Cisplatin,6859
2,1968,AZD7762 + Gemcitabine,6859
3,4050,AZD7762 + Hydroxyurea + VE-821,6859
4,4191,AZD7762 + Ixazomib,6859
5,4051,AZD7762 + VE-821,6859
6,4057,AZD7762 + VX-970,6859
7,1584,Irinotecan + AZD7762,6859
0,5191,ABT-737 + AZD8055 + Trametinib,7276
1,4983,AZD4547 + AZD8055,7276
2,1519,AZD8055,7276
3,5023,AZD8055 + Binimetinib,7276
4,6008,AZD8055 + Cetuximab,7276
5,3017,AZD8055 + MK-1775,7276
6,4966,AZD8055 + MK2206,7276
7,4994,AZD8055 + SCH772984,7276
8,2561,AZD8055 + Selumetinib,7276
9,1520,PD0332991 + AZD8055,7276
10,4848,SBI-0206965 + AZD8055,7276
0,992,AZD8186,7108
1,4987,AZD8186 + BVD-523,7108
2,3749,AZD8186 + BYL719,7108
3,3750,AZD8186 + BYL719 + Enzalutamide,7108
4,6046,AZD8186 + Docetaxel,7108
5,3752,AZD8186 + Enzalutamide,7108
6,4986,AZD8186 + SCH772984,7108
7,5868,AZD8186 + Vistusertib,7108
0,658,AZD8330,6861
0,2013,AZD8835,7382
1,3753,AZD8835 + Fulvestrant,7382
2,3754,AZD8835 + Fulvestrant + Palbociclib,7382
3,3755,AZD8835 + Palbociclib,7382
4,4293,AZD9496 + AZD8835,7382
0,2782,AZD9150 ,7733
1,3098,AZD9150 + MEDI4736,7733
2,4718,AZD9150 + Selumetinib,7733
0,2997,AZD9496,7896
1,4293,AZD9496 + AZD8835,7896
2,4294,AZD9496 + Palbociclib,7896
3,4295,AZD9496 + Vistusertib,7896
0,2934,B-701,7852
1,5615,B-701 + Atezolizumab,7852
2,4831,B-701 + Pembrolizumab,7852
0,2622,B02,7616
1,2623,B02 + Aldoxorubicin,7616
2,5018,B02 + Veliparib,7616
0,661,Bafetinib,6863
0,4763,Baicalein,8537
0,4908,BAL101553,8575
0,5323,Balsalazide + Parthenolide,1003
0,662,Barasertib,6864
1,6112,Barasertib + Navitoclax,6864
0,1809,Bardoxolone methyl,7344
0,2751,Baricitinib,7702
0,5985,Basiliximab,8880
1,6258,Basiliximab + 90Y basiliximab + Carmustine + Cytarbine + Etoposide + Melphalan,8880
0,3545,Bavituximab,8128
1,3684,Bavituximab + Capecitabine,8128
2,4698,Bavituximab + Docetaxel,8128
3,5138,Bavituximab + Sorafenib,8128
4,5634,Bavituximab + Temozolomide,8128
0,5408,BAY 11-7082,8680
1,5409,BAY 11-7082 + Erlotinib,8680
0,5651,BAY 1129980,8732
0,2598,BAY 1238097 ,7598
0,3987,BAY 1436032,8317
0,2665,BAY 61-3606,7639
0,5746,BAY-826,8767
0,2876,BAY-853474,7808
0,666,BAY1082439,7060
0,3655,BAY11-7085,8191
1,3660,BX-912 + BAY11-7085,8191
0,994,BAY1125976,7111
0,4027,BAY1143572,8327
0,3445,BAY1161909,8076
1,3448,BAY1161909 + Paclitaxel,8076
0,2932,BAY1179470,7850
0,2931,BAY1187982,7849
0,3446,BAY1217389,8077
1,3447,BAY1217389 + Paclitaxel,8077
0,5698,BAY1436032,8752
0,5962,BAY1895344,8872
0,2737,Bazedoxifene,7691
1,4931,Bazedoxifene + Gemcitabine,7691
2,4930,Bazedoxifene + Paclitaxel,7691
3,2738,Bazedoxifene + Palbociclib,7691
0,5278,bb2121,8653
0,1945,BBI503,7367
1,2361,BBI503 + Sorafenib,7367
0,2057,BBI608,7413
1,2093,BBI608 + Bevacizumab,7413
2,2091,BBI608 + Capecitabine,7413
3,2090,BBI608 + Cetuximab,7413
4,2630,BBI608 + Gemcitabine + nab-paclitaxel,7413
5,2586,BBI608 + Paclitaxel,7413
6,2092,BBI608 + Panitumumab,7413
7,2094,BBI608 + Regorafenib,7413
8,2362,BBI608 + Sorafenib,7413
0,6190,BC2059,8935
1,6191,BC2059 + Bortezomib,8935
0,2410,BC21,7516
0,5238,ALT-803 + BCG solution,8459
1,4456,Atezolizumab + BCG solution,8459
2,4455,BCG solution,8459
3,4457,BCG solution + Pembrolizumab,8459
0,5478,BCG Tokyo-172 Strain Solution,8704
0,6073,BCI-121,8909
0,3275,BDA-366,8005
1,4627,BDA-366 + Everolimus,8005
0,2708,belagenpumatucel-L,7669
0,1078,Belinostat,7194
1,1123,Belinostat + Cisplatin + Etoposide,7194
2,3197,Belinostat + MK-1775,7194
3,4826,Belinostat + Volasertib,7194
4,4361,Belinostat + Zidovudine,7194
0,949,TSR-011,7038
0,3996,Acalabrutinib + Bendamustine + Rituximab,7225
1,3347,Aldoxorubicin + Bendamustine + Bortezomib,7225
2,3390,Atezolizumab + Bendamustine + Obinutuzumab,7225
3,5089,Avelumab + Bendamustine + Rituximab,7225
4,1231,Bendamustine,7225
5,3910,Bendamustine + Bortezomib + Ofatumumab,7225
6,3349,Bendamustine + Bortezomib + pegylated liposomal-doxorubicin,7225
7,4291,Bendamustine + Bortezomib + Rituximab,7225
8,2378,Bendamustine + Cytarabine + Etoposide,7225
9,2336,Bendamustine + Everolimus,7225
10,3638,Bendamustine + GDC-0199 + Obinutuzumab,7225
11,3637,Bendamustine + GDC-0199 + Rituximab,7225
12,2324,Bendamustine + Idelalisib + Rituximab,7225
13,6260,Bendamustine + INCB050465 + Obinutuzumab,7225
14,4279,Bendamustine + MEDI4736 + Rituximab,7225
15,6169,Bendamustine + MK2206 + Rituximab,7225
16,5225,Bendamustine + Obinutuzumab,7225
17,3909,Bendamustine + Ofatumumab,7225
18,4548,Bendamustine + Olaparib,7225
19,6088,Bendamustine + PF-06747143,7225
20,2323,Bendamustine + Rituximab,7225
21,5147,Bendamustine + Rituximab + TAK-659,7225
22,6077,Bendamustine + Rituximab + Veliparib,7225
23,5146,Bendamustine + TAK-659,7225
24,6076,Bendamustine + Veliparib,7225
25,5055,Brentuximab vedotin + Bendamustine,7225
0,5665,A-1155463 + BETd-246,8725
1,5603,BETd-246,8725
2,5663,BETd-246 + BM-1197,8725
3,5664,BETd-246 + Navitoclax,8725
0,1366,ABBV-399 + Bevacizumab,107
1,1144,Abraxane + Avastin + Gemcitabine,107
2,1496,Abraxane + Bevacizumab + Erlotinib,107
3,1380,Abraxane + Temozolomide + Bevacizumab,107
4,4152,ABT-751 + Bevacizumab + Capecitabine + Irinotecan,107
5,5336,Ad-CEA + Bevacizumab + FOLFOX,107
6,2098,Aldesleukin + Bevacizumab,107
7,4353,Altiratinib + Bevacizumab,107
8,4595,Atezolizumab + Bevacizumab,107
9,1202,Atezolizumab + Bevacizumab + Capecitabine,107
10,2370,Atezolizumab + Bevacizumab + Carboplatin + Paclitaxel,107
11,4496,Atezolizumab + Bevacizumab + Doxil,107
12,6270,Atezolizumab + Bevacizumab + Exemestane,107
13,6271,Atezolizumab + Bevacizumab + Fulvestrant,107
14,6272,Atezolizumab + Bevacizumab + Tamoxifen,107
15,6252,Atezolizumab + Bevacizumab +Peg-interferon alfa-2a,107
16,5235,Atezolizumab + Entinostat + Bevacizumab,107
17,1654,Avastin + Cetuximab,107
18,1421,Avastin + Doxorubicin + Docetaxel,107
19,2246,Axitinib + Bevacizumab,107
20,2093,BBI608 + Bevacizumab,107
21,667,Bevacizumab,107
22,1261,Bevacizumab + Abraxane,107
23,2511,Bevacizumab + Alpha 2 Interferon,107
24,5126,Bevacizumab + Atezolizumab + Fluorouracil + Leucovorin + Oxaliplatin,107
25,2122,Bevacizumab + Bortezomib + Temozolomide,107
26,5144,Bevacizumab + Brentuximab vedotin,107
27,2097,Bevacizumab + Capecitabine,107
28,2096,Bevacizumab + Capecitabine + Carboplatin,107
29,3441,Bevacizumab + Capecitabine + Oxaliplatin + Trastuzumab,107
30,4555,Bevacizumab + Capecitabine + Paclitaxel,107
31,2073,Bevacizumab + Capecitabine + Temozolomide,107
32,2074,Bevacizumab + Carboplatin,107
33,1152,Bevacizumab + Carboplatin + Paclitaxel,107
34,1487,Bevacizumab + Carboplatin + Paclitaxel + Hydroxychloroquine,107
35,2104,Bevacizumab + Carboplatin + Paclitaxel + Pembrolizumab,107
36,2121,Bevacizumab + Carboxyamidotriazole Orotate ,107
37,2371,Bevacizumab + Carmustine,107
38,4569,Bevacizumab + Cediranib,107
39,1923,Bevacizumab + Cetuximab + Irinotecan,107
40,5273,Bevacizumab + Cisplatin + Etoposide,107
41,2512,Bevacizumab + Cisplatin + Paclitaxel,107
42,5624,Bevacizumab + CVX-060,107
43,4528,Bevacizumab + Cyclophosphamide + Pembrolizumab,107
44,2072,Bevacizumab + Cyclophosphamide + Zoledronic acid,107
45,4264,Bevacizumab + Docetaxel,107
46,2988,Bevacizumab + Docetaxel + Fluorouracil + Epirubicin + Cyclophosphamide,107
47,1486,Bevacizumab + Doxorubicin + Cyclophosphamide + Paclitaxel ,107
48,5569,Bevacizumab + Doxorubicin + Everolimus,107
49,5570,Bevacizumab + Doxorubicin + Temsirolimus,107
50,4836,Bevacizumab + Emactuzumab + Paclitaxel,107
51,1146,Bevacizumab + Erlotinib,107
52,4265,Bevacizumab + Erlotinib + Gemcitabine,107
53,2116,Bevacizumab + Erlotinib + Temozolomide,107
54,2144,Bevacizumab + Evofosfamide,107
55,6001,Bevacizumab + Fluorouracil + Irinotecan + Oxaliplatin,107
56,1599,Bevacizumab + Fluorouracil + Leucovorin,107
57,2102,Bevacizumab + Fluorouracil + Oxaliplatin,107
58,2181,Bevacizumab + FOLFIRI,107
59,2183,Bevacizumab + FOLFIRINOX,107
60,2109,Bevacizumab + Fosbretabulin,107
61,1466,Bevacizumab + Gemcitabine + Docetaxel + Valproic Acid ,107
62,2600,Bevacizumab + INC280,107
63,2112,Bevacizumab + Irinotecan,107
64,1122,Bevacizumab + Ixabepilone,107
65,2118,Bevacizumab + Lomustine,107
66,2166,Bevacizumab + Marizomib,107
67,2117,Bevacizumab + MEDI4736,107
68,4086,Bevacizumab + MEDI4736 + Tremelimumab,107
69,4097,Bevacizumab + MEDI4736 + Tremelimumab + FOLFOX,107
70,4498,Bevacizumab + Nintedanib,107
71,4254,Bevacizumab + Niraparib,107
72,2111,Bevacizumab + Nivolumab,107
73,4366,Bevacizumab + Osimertinib,107
74,1484,Bevacizumab + Oxaliplatin + Leucovorin + Fluorouracil,107
75,2123,Bevacizumab + Paclitaxel,107
76,2119,Bevacizumab + Pembrolizumab,107
77,2114,Bevacizumab + Pemetrexed,107
78,2120,Bevacizumab + Plerixafor,107
79,5528,Bevacizumab + PRX177561,107
80,2099,Bevacizumab + Reolysin,107
81,5025,Bevacizumab + SL-701,107
82,4517,Bevacizumab + Sorafenib,107
83,3917,Bevacizumab + Sorafenib + Temsirolimus,107
84,1670,Bevacizumab + Telatinib,107
85,2115,Bevacizumab + Temozolomide,107
86,1121,Bevacizumab + Temsirolimus + Doxil,107
87,1254,Bevacizumab + Tivantinib,107
88,2513,Bevacizumab + Topotecan + Paclitaxel,107
89,1243,Bevacizumab + TRC105,107
90,3682,Bevacizumab + trifluridine/tipiracil hydrochloride,107
91,5260,Bevacizumab + TVB-2640,107
92,2277,Bevacizumab + VB-111,107
93,3047,Bevacizumab + Veliparib,107
94,5178,Bevacizumab + Vinblastine,107
95,2110,Bevacizumab + Vorinostat,107
96,5986,Bevicizumab + DSP-7888,107
97,1178,BKM120 + Bevacizumab,107
98,1601,Capecitabine + Oxaliplatin + Bevacizumab,107
99,1451,Cisplatin + Paclitaxel + Bevacizumab + Olaparib ,107
100,4609,Cobimetinib + Bevacizumab + Atezolizumab,107
101,1213,CRLX101 + Bevacizumab,107
102,1479,Cyclophosphamide + Topotecan + Bevacizumab,107
103,1347,DNIB0600A + Carboplatin + Bevacizumab,107
104,1673,Doxil + Bevacizamub,107
105,1473,Doxorubicin + Bevacizumab,107
106,1120,Everolimus + Bevacizumab,107
107,3621,FABLOx,107
108,1158,FANG vaccine + Bevacizumab,107
109,1522,Fluorouracil + Bevacizumab + Capecitabine + Irinotecan + Leucovorin,107
110,1524,Fluorouracil + Bevacizumab + Capecitabine + Leucovorin + Oxaliplatin,107
111,1297,Gemcitabine + Bevacizumab,107
112,1294,Gemcitabine + Bevacizumab + Carboplatin,107
113,1295,Gemcitabine + Bevacizumab + Cisplatin,107
114,1296,Gemcitabine + Bevacizumab + Oxaliplatin,107
115,1301,Ipilimumab + Bevacizumab,107
116,1196,Lurbinectedin + Paclitaxel + Bevacizumab,107
117,2133,Mebendazole + Bevacizumab + Irinotecan,107
118,1444,MLN0128 + Bevacizumab,107
119,1489,Nab-paclitaxel + Carboplatin + Bevacizumab,107
120,2146,Neuradiab + Bevacizumab,107
121,1230,Pazopanib + Bevacizumab,107
122,5366,RO6874281 + Obinutuzumab + Atezolizumab + Bevacizumab,107
123,2178,S-49076 + Bevacizumab,107
124,4467,sEphB4-HSA + Bevacizumab,107
125,1119,Sorafenib + Avastin + Cyclophosphamide,107
126,2132,Sorafenib + Bevacizumab + Oxaliplatin,107
127,1463,Temozolomide + Irinotecan + Bevacizumab,107
128,3133,Temsirolimus + Bevacizumab,107
129,1159,Temsirolimus + Bevacizumab + Cetuximab,107
130,1376,Temsirolimus + Bevacizumab + Valproic Acid + Cetuximab,107
131,1596,Trastuzumab + Bevacizumab,107
132,1219,Trebananib + Bevacizumab,107
133,1434,Vincristine + Doxorubicin + Cyclophosphamide + Ifosfamide + Etoposide + others,107
0,2141,Bevacizumab-awwb,7438
1,6255,Bevacizumab-awwb + Carboplatin + Paclitaxel,7438
0,5381,ABT-737 + BEZ235,6868
1,5192,ABT-737 + BEZ235 + Trametinib,6868
2,672,BEZ235,6868
3,4932,BEZ235 + Binimetinib,6868
4,2885,BEZ235 + Docetaxel,6868
5,3763,BEZ235 + Doxorubicin,6868
6,1321,BEZ235 + Everolimus,6868
7,5162,BEZ235 + PD-0325901,6868
8,2619,BEZ235 + PD98509,6868
9,3928,BEZ235 + Ruxolitinib,6868
10,2574,BEZ235 + U0126,6868
11,5491,BEZ235 + unspecified CTLA4 antibody + unspecified PD-1 antibody,6868
12,3774,BEZ235 + Vemurafenib,6868
13,5376,BEZ235 + Venetoclax,6868
14,5377,BEZ235 + WEHI-539,6868
15,1515,PD0332991 + BEZ235,6868
16,1660,Pimasertib + BEZ235,6868
17,1420,Selumetinib + BEZ235,6868
18,1067,Sorafenib + BEZ235,6868
0,4025,BGB-283,8325
1,4628,BGB-283 + Cetuximab,8325
0,2947,BGB-290,7863
1,6124,BGB-290 + Temozolomide,7863
2,5883,BGB-A317 + BGB-290,7863
0,2544,BGB-3111,7573
1,4682,BGB-3111 + Obinutuzumab,7573
0,2660,BGB-324,7635
1,5124,BGB-324 + Ceritinib,7635
2,3825,BGB-324 + Cetuximab,7635
3,5123,BGB-324 + Crizotinib,7635
4,5973,BGB-324 + Docetaxel,7635
5,2684,BGB-324 + Erlotinib,7635
6,5668,BGB-324 + Imatinib ,7635
7,3823,BGB-324 + Metformin,7635
8,5190,BGB-324 + Olaparib,7635
9,5964,BGB-324 + Pembrolizumab,7635
0,5871,BGB-A317,8841
1,5883,BGB-A317 + BGB-290,8841
0,6245,BGB659,8954
0,3238,BGC 638,7982
0,3233,BGC 945,7978
0,674,BGJ398,6869
1,5612,BGJ398 + BKM120,6869
2,1293,BGJ398 + BYL719,6869
3,1336,BGJ398 + Encorafenib,6869
4,5255,BGJ398 + Fluorouracil,6869
5,3142,BGJ398 + Fluorouracil + Irinotecan + Oxaliplatin,6869
6,5613,BGJ398 + GDC-0941,6869
7,2284,BGJ398 + Imatinib,6869
8,5256,BGJ398 + Oxaliplatin,6869
9,3423,BGJ398 + Trabectedin,6869
10,4479,BGJ398 + Trametinib,6869
11,2214,LGX818 + MEK162 + BGJ398,6869
0,2537,BGP-15,7567
0,675,BGT226,6870
0,4475,BHA536,8464
0,5817,BI 1361849,8812
1,5818,BI 1361849 + Durvalumab + Tremelimumab,8812
0,5692,BI 754091,8747
1,5806,BI 754091 + BI 754111,8747
2,6263,BI 754091 + BI 891065,8747
0,5806,BI 754091 + BI 754111,8745
1,5690,BI 754111,8745
0,4276,BI 836826,8395
1,4277,BI 836826 + Ibrutinib,8395
2,4396,BI 836826 + Idelalisib ,8395
0,5538,Azacitidine + BI 836858,8715
1,5537,BI 836858,8715
2,5540,BI 836858 + Decitabine,8715
0,3599,BI 853520,8161
0,3706,BI 882370,8216
1,3712,BI 882370 + Afatinib,8216
2,3711,BI 882370 + Cetuximab,8216
3,3709,BI 882370 + Trametinib,8216
0,4132,BI 885578,8358
0,6263,BI 754091 + BI 891065,8958
1,6262,BI 891065,8958
0,5884,BI 894999,8843
0,3308,BI-69A11,8028
0,1059,BI-847325,7177
0,676,BI2536,6871
1,3223,BI2536 + Metformin,6871
2,5423,BI2536 + PD-0325901,6871
3,5422,BI2536 + PLX4720,6871
0,4537,BI8622,8477
0,4538,BI8626,8478
0,4039,AT-101 + Bicalutamide,1115
1,1507,Bicalutamide,1115
2,5450,Bicalutamide + Docetaxel + Flutamide + Goserelin + Leuprolide + Nilutamide,1115
3,3945,Bicalutamide + Docetaxel + Leuprolide,1115
4,3952,Bicalutamide + Everolimus,1115
5,5449,Bicalutamide + Flutamide + Goserelin + Leuprolide + Nilutamide,1115
6,5742,Bicalutamide + Gonadorelin,1115
7,3252,Bicalutamide + Palbociclib,1115
8,4618,Bicalutamide + Ra 223,1115
9,5686,Raloxifene + Bicalutamide,1115
10,5479,Ribociclib + Bicalutamide,1115
0,2766,BIIB021,7717
0,679,BIIB022,6874
0,3640,BIND-014,8183
0,4621,APS-2-79 + Binimetinib,6827
1,4054,AZD6482 + Binimetinib,6827
2,4059,AZD6482 + Binimetinib + BYL719,6827
3,4058,AZD6482 + Binimetinib + LGX818,6827
4,4063,AZD6482 + Binimetinib + LGX818 + BYL719,6827
5,4064,AZD6482 + Binimetinib + LGX818 + NVP-AEW541,6827
6,4060,AZD6482 + Binimetinib + NVP-AEW541,6827
7,5023,AZD8055 + Binimetinib,6827
8,4932,BEZ235 + Binimetinib,6827
9,807,Binimetinib,6827
10,5400,Binimetinib + BKM120,6827
11,4886,Binimetinib + Cetuximab + LGX818,6827
12,2740,Binimetinib + Docetaxel,6827
13,1100,Binimetinib + Encorafenib,6827
14,1101,Binimetinib + Encorafenib + Ribociclib,6827
15,5022,Binimetinib + Everolimus,6827
16,3247,Binimetinib + FOLFIRI,6827
17,6326,Binimetinib + Ipilimumab + Nivolumab,6827
18,6325,Binimetinib + Nivolumab,6827
19,5838,Binimetinib + Palbociclib,6827
20,5568,Binimetinib + Pembrolizumab,6827
21,5730,Binimetinib + PLX3397,6827
22,5,Binimetinib + Ribociclib,6827
23,1311,BYL719 + MEK162,6827
24,4053,GDC-0941 + Binimetinib,6827
25,2210,Gemcitabine + MEK162 + Oxaliplatin,6827
26,4052,GSK2636771 + Binimetinib,6827
27,2214,LGX818 + MEK162 + BGJ398,6827
28,2215,LGX818 + MEK162 + BKM120,6827
29,2216,LGX818 + MEK162 + INC280,6827
30,1114,MEK162 + AEB071,6827
31,2213,MEK162 + Carboplatin + Pemetrexed,6827
32,1253,MEK162 + Erlotinib,6827
33,2217,MEK162 + FOLFOX,6827
34,2218,MEK162 + Gemcitabine + Cisplatin,6827
35,2220,MEK162 + Idarubicin + Cytarabine,6827
36,1430,MEK162 + Imatinib mesylate,6827
37,2219,MEK162 + Nilotinib,6827
38,2010,MEK162 + Paclitaxel,6827
0,4288,BIRB-796,8399
