id,therapyName
3903,KJ-Pyr-9
6140,KN035
5747,KO-947
5416,KP372-1
4814,KPT-185
5687,KPT-8602
4662,KPT-9274
4688,KPT-9274 + Niacin
5112,KRAS mutant-specific TIL
3872,KRC-00509
3871,KRC-00715
6056,KRIBB11
6057,KRIBB11 + MK2206
4829,KTE-C19
5098,KTE-C19 + Fludarabine phosphate + Cyclophosphamide
4802,KTN0073-IgG1
4799,KTN0073-IgG2
2228,KU-0063794
4013,KU-0063794 + Talazoparib
3116,KU-55933
3879,KU-55933 + Radiotherapy
3652,KU-60019
3157,KU004
5967,KU60648
5968,KU60648 + Radiotherapy
2614,KW-2449
785,KW-2450
3295,KW-2450 + Selumetinib
2762,KW-2478
786,KX2-391
3979,KX2-391 + Oxaliplatin
3978,KX2-391 + Paclitaxel
1681,L-685458
6096,L-NMMA
6097,L-NMMA + Pembrolizumab
3582,L779450
2887,LAG525
6128,Lanreotide Depot
6279,Lanreotide Depot + Octreotide
6129,Lanreotide Depot + Pembrolizumab
787,Lapatinib
3496,Lapatinib + A3
1394,Lapatinib + bortezomib
1399,Lapatinib + Capecitabine
1552,Lapatinib + Capecitabine + Everolimus
2477,Lapatinib + Carboplatin + Cisplatin + Paclitaxel
2476,Lapatinib + Carboplatin + Paclitaxel
2475,Lapatinib + Cisplatin
1500,Lapatinib + Docetaxel
1499,Lapatinib + Gemcitabine
1502,Lapatinib + Irinotecan + Leucovorin + Fluorouracil
1497,Lapatinib + Letrozole
1140,Lapatinib + Metformin
4007,Lapatinib + MK2206
1498,Lapatinib + Oxaliplatin + Capecitabine
1501,Lapatinib + Oxaliplatin + Leucovorin + Fluorouracil
1410,Lapatinib + Paclitaxel
3042,Lapatinib + Palbociclib
1708,Lapatinib + Panobinostat
5958,Lapatinib + Pertuzumab
3745,Lapatinib + RU-SKI 43
4859,Lapatinib + S63845
1139,Lapatinib + Sirolimus
2440,Lapatinib + Temozolomide
4584,Lapatinib + Torkinib
4668,Lapatinib + Trametinib
2543,Lapatinib + Veliparib
1707,Lapatinib + Vemurafenib
4344,lapuleucel-T
3514,LB-100
3515,LB-100 + Cisplatin
3608,LB100
3641,LCL161
3642,LCL161 + Paclitaxel
3845,LCL161 + Topotecan
3260,LCRF-0004
5113,LDC1267
6089,LDN-193189
3175,LEE001 + Tamoxifen
1594,LEE011 + BKM120 + Letrozole
1569,LEE011 + BYL719 + Letrozole
5333,LEE011 + Carboplatin + Paclitaxel
2265,LEE011 + Everolimus + Exemestane
2266,LEE011 + Exemestane
1568,LEE011 + Letrozole
5740,Lefitolimod
791,Lefunomide
1164,lenalidomide
1847,lenalidomide + Fludarabine + Melphalan
3934,lenalidomide + MEDI4736
4278,lenalidomide + MEDI4736 + Rituximab
5843,Lenalidomide + MOR208
5239,Lenalidomide + Nivolumab
6302,Lenalidomide + Obinutuzumab	
4394,lenalidomide + Obinutuzumab + Polatuzumab Vedotin
5133,Lenalidomide + Obinutuzumab + Venetoclax
4124,Lenalidomide + Ofatumumab
4658,Lenalidomide + PAT-SM6
3322,lenalidomide + Pembrolizumab
3357,lenalidomide + Pidilizumab
2349,Lenalidomide + Rituximab + Romidepsin 
6080,Lenalidomide + SJB3-019A
4445,lenalidomide + Sonidegib
4426,Lenalidomide + Sorafenib
5150,Lenalidomide + TAK-659
5337,Lenalidomide + Vorinostat
792,Lenvatinib
1885,Lenvatinib + Carboplatin + Paclitaxel
3730,Lenvatinib + Midazolam
4236,Lenvatinib + Paclitaxel
4782,Lenvatinib + Pembrolizumab
2416,LEQ506
793,Lestaurtinib
794,Letrozole
1553,Letrozole + BYL719
4222,Letrozole + Palbociclib + Pembrolizumab
4756,Letrozole + Palbociclib + Trastuzumab
3878,Letrozole + Seribantumab
1642,Leucovorin
2347,Leucovorin + Pegaspargase  + Vincristine
795,Leuprolide
2627,Levetiracetam
4846,LF3
2686,LFM-A13
2402,LGH447 
3677,LGH447 + Cytarabine
1937,LGK974
2008,LGK974 + LGX818 + Cetuximab
1917,LGX818 + Cetuximab + BYL719
2214,LGX818 + MEK162 + BGJ398
2215,LGX818 + MEK162 + BKM120
2216,LGX818 + MEK162 + INC280
4068,LGX818 + unspecified IGF-1R antibody
6298,LHC165
6299,LHC165 + PDR001
797,Linifanib
2310,Linifanib + Paclitaxel + Carboplatin
798,Linsitinib
1831,Linsitinib + Bortezomib + Dexamethasone
5380,Linsitinib + Midostaurin
3955,Linsitinib + Palbociclib
4666,Linsitinib + PF-4708671
5002,Linsitinib + SCH772984
2674,liothyronine sodium  
2583,Lirilumab 
2584,Lirilumab + Nivolumab
1900,Lisinopril
2036,LJM716
6012,LJM716 + Neratinib
2037,LJM716 + Trastuzumab
3592,LLL12
3626,LMP400
5749,LMP744
4423,LMP776
2075,Lomustine
799,Lonafarnib
3664,Lonafarnib + Tamoxifen
2818,Lonaprisan
3009,Long peptide vaccine 7
2700,Loperamide
2998,Losartan
2650,LOXO-101
5917,LOXO-195
5702,LOXO-292
3506,LQZ-7F
2793,LS104
6337,LSN3074753
4439,LSZ 102
4440,LSZ 102 + Ribociclib
1029,Lucitanib
3546,Lumretuzumab
1195,Lurbinectedin
4979,Lurbinectedin + Irinotecan
1197,Lurbinectedin + Paclitaxel
1196,Lurbinectedin + Paclitaxel + Bevacizumab
4442,LXH 254
4443,LXH 254 + PDR001
2711,LY2109761
3809,LY2109761 + Paclitaxel
3522,LY2275796
2846,LY2510924
4210,LY2510924 + MEDI4736
4810,LY2510924 + Sunitinib
6173,LY2603618
6175,LY2603618 + Pemetrexed
800,LY2780301
801,LY2784544
1030,LY2801653
5744,LY2801653 + LY2874455
4208,LY2801653 + Ramucirumab
2032,LY2874455
4315,LY2880070
4420,LY2880070 + Gemcitabine
1062,LY294002
3746,LY294002 + RU-SKI 43
3268,LY3009120
2004,LY3022855
4215,LY3022855 + MEDI4736
4216,LY3022855 + Tremelimumab
1069,LY3023414
1214,LY3023414 + Midazolam 
6247,LY3023414 + Prexasertib
2958,LY3039478
4372,LY3039478 + LY3023414
4383,LY3039478 + NSC156529
4371,LY3039478 + Taladegib
3164,LY3076226
3562,LY3127804 
1969,LY3164530
5811,LY3200882
4588,LY3214996
4591,LY3214996 + Abemaciclib
4589,LY3214996 + Midazolam
4590,LY3214996 + nab-paclitaxel + Gemcitabine
4368,LY3300054
5557,LY3300054 + LY3321367
4370,LY3300054 + Necitumumab
4369,LY3300054 + Ramucirumab
5556,LY3321367
3267,LY341495
2709,LY364847
2792,LY379196
2549,LY411575
4841,LY411575 + Paclitaxel
3798,LY5
3866,LY5 + Selumetinib
3863,LY5 + Trametinib
2710,LY550410
5653,LY900009
5812,LYC-55716
2080,LYS6KAKT1
6281,LZM009
4522,M-COPA
6059,M3541
5892,M7583
5860,M7824
4614,MAGE-A3 vaccine
3166,Maraviroc
2143,Marizomib
3813,Marizomib + Panobinostat
3812,Marizomib + Vorinostat
3787,MART-1 antigen
804,Masitinib
3560,MBG453
5652,MBQ-167
3270,MCCK1
5771,MCLA-128
2838,MCS110
5072,MCS110 + PDR001
1970,ME-344 
2174,ME-344 + Topotecan
3479,ME22S
2133,Mebendazole + Bevacizumab + Irinotecan
2134,Mebendazole + Vincristine + Carboplatin + Temozolomide
4303,Mechlorethamine
2407,MEDI-551
4762,MEDI-570
4708,MEDI-573
4710,MEDI-573 + Sirolimus
4709,MEDI-573 + Vistusertib
805,Medi-575
5790,MEDI0457
3838,MEDI0562
3839,MEDI0562 + MEDI4736
3840,MEDI0562 + Tremelimumab
2546,MEDI0639
3120,MEDI0680
3121,MEDI0680 + MEDI4736
1176,MEDI3617
5216,MEDI3726
5199,MEDI4736 + Azacitidine + Tremelimumab
5306,MEDI4736 + Carboplatin + Cisplatin + Etoposide
5589,MEDI4736 + MEDI5083
4727,MEDI4736 + MEDI9090
3414,MEDI4736 + MK-1775
4378,MEDI4736 + Mocetinostat
3100,MEDI4736 + nab-paclitaxel
4949,MEDI4736 + Olaparib + Tremelimumab
3385,MEDI4736 + poly ICLC 
4466,MEDI4736 + PVX-410 + poly ICLC 
5350,MEDI4736 + R2-CHOP
3257,MEDI4736 + Ramucirumab
5349,MEDI4736 + Rituximab + Doxorubicin + Vincristine + Cyclophosphamide + Prednisone
3162,MEDI4736 + Selumetinib
4180,MEDI4736 + TPIV 200
4218,MEDI4736 + Trastuzumab
5305,MEDI4736 + Tremelimumab + Carboplatin + Cisplatin + Etoposide
4730,MEDI4736 + X-396
5588,MEDI5083
3481,MEDI5117
3486,MEDI5117 + Cisplatin + Gemcitabine
3484,MEDI5117 + Docetaxel
3487,MEDI5117 + Doxorubucin
3483,MEDI5117 + Gefitinib
3482,MEDI5117 + Paclitaxel
3489,MEDI5117 + Pemetrexed
3488,MEDI5117 + Topotecan
3119,MEDI6383
1653,MEDI6469
5762,MEDI7247
4726,MEDI9090 
5457,MEDI9197
5458,MEDI9197 + MEDI4736
3089,MEDI9447
2401,Medroxyprogesterone
5203,Medroxyprogesterone + Entinostat
1785,Mefloquine
1869,Megestrol
806,MEHD7945A
1342,MEHD7945A + Cobimetinib
4683,MEHD7945A + Radiotherapy
1114,MEK162 + AEB071
2213,MEK162 + Carboplatin + Pemetrexed
1253,MEK162 + Erlotinib
2217,MEK162 + FOLFOX
2218,MEK162 + Gemcitabine + Cisplatin
2220,MEK162 + Idarubicin + Cytarabine
1430,MEK162 + Imatinib mesylate
2219,MEK162 + Nilotinib
2010,MEK162 + Paclitaxel
3012,Melan-A/MART-1 peptide vaccine
3016,MELITAC 12.1 Peptide Vaccine 
1207,Melphalan
1852,Melphalan + Bortezomib + Thalidomide + Dexamethasone
5344,Melphalan + PVX-410
1784,Memantine
1640,Mercaptopurine
3194,Mercaptopurine + Methotrexate + Prednisone + Vincristine
2346,Mercaptopurine + Thioguanine
5682,Mesna
2903,Meso-TR3
6029,Mesothelin CAR-T cells
1031,Metformin
3784,Metformin + AGI-5198
2817,Metformin + Aldoxorubicin
1792,Metformin + Cytarabine
4610,Metformin + Doxycycline
1828,Metformin + Erlotinib
5302,Metformin + Nivolumab
6101,Metformin + Pertuzumab + Trastuzumab + Carboplatin + Docetaxel
3689,Metformin + PEXG
4919,Metformin + Ritonavir
1829,Metformin + Simvastatin
4982,Metformin + Sorafenib
2959,Metformin + Vandetanib
1639,Methotrexate
2449,Methotrexate + Cisplatin + Cyclophosphamide + Vincristine
1865,Methotrexate + Cytarabine + Leucovorin
5474,Methotrexate + UNC2025
1032,methylnaltrexone
1661,Methylnaltrexone + 5-FU
5167,Methylprednisolone
5550,Methylprednisolone + Lenalidomide + Ruxolitinib
2089,MF tricyclic
2936,MFGR1877S
5850,mFOLFOX-6
6275,mFOLFOX-6 + Atezolizumab
6274,mFOLFOX-6 + Atezolizumab + Cobimetinib
1161,mFOLFOX-6 + Pembrolizumab
4839,mFOLFOX-6 + Tivozanib
5893,MG 98
5084,MG1-MAGEA3
5813,MGA012
2863,MGA271
2864,MGA271 + Pembrolizumab
808,MGAH22
3728,MGAH22 + Pembrolizumab
809,MGCD265
1127,MGCD265 + Docetaxel
1126,MGCD265 + Erlotinib
4942,MGCD265 + Nivolumab
1655,MGCD516
4943,MGCD516 + Nivolumab
3093,MGD007
6060,MGD013
2897,MGFR1877S
6006,MI-503
1582,MI-63
2685,Midazolam
810,Midostaurin
5008,Midostaurin + SCH772984
2603,Mifepristone
4350,Mifepristone + Nab-paclitaxel
6030,Mifepristone + Pembrolizumab
5814,MIK665
1616,MINT1526A
4338,mipsagargin
1397,Mithramycin
4432,MitoMet-10
4451,MitoMet-10 + Radiotherapy
1133,Mitomycin C
4302,Mitotane
1740,Mitoxantrone
1752,Mitoxantrone + Etoposide + Cytarabine
5215,mitoxantrone hydrochloride
6218,MIW815
6219,MIW815 + PDR001
6038,MK-1308
6039,MK-1308 + Pembrolizumab
5347,MK-1454
5348,MK-1454 + Pembrolizumab
822,MK-1775
1194,MK-1775 + Carboplatin 
3800,MK-1775 + Carboplatin + Paclitaxel
1725,MK-1775 + Cisplatin
4284,MK-1775 + Doxorubicin
1279,MK-1775 + Gemcitabine
1361,MK-1775 + Irinotecan
3140,MK-1775 + Olaparib
1567,MK-1775 + Paclitaxel
1566,MK-1775 + PF-00477736
4186,MK-1775 + Radiotherapy
2713,MK-1775 + Temozolomide
4470,MK-1966
4471,MK-1966 + SD-101
6130,MK-2118
6131,MK-2118 + Pembrolizumab
4233,MK-4101
2829,MK-4166
4212,MK-4280
4213,MK-4280 + Pembrolizumab
2331,MK-5108
4010,MK-5108 + Docetaxel
5218,MK-7684
5219,MK-7684 + Pembrolizumab
3153,MK-8242
3302,MK-8353
5269,MK-8353 + Pembrolizumab
2328,MK-8745
2027,MK-8776
812,MK0646
815,MK0752
816,MK2206
1393,MK2206 + hydroxychloroquine
3893,MK2206 + Paclitaxel
3957,MK2206 + Palbociclib
2875,MK2206 + Romidepsin
4997,MK2206 + SCH772984
1098,MK2206 + Selumetinib
4749,MK2206 + Tazemetostat
4664,MK2206 + Temsirolimus
4653,MK2206 + Trametinib
1494,MK2206 + Trastuzumab
4635,MK2206 + Vemurafenib
817,MK2461
3251,MK8033
3884,ML264
2662,ML323
4811,ML364
1444,MLN0128 + Bevacizumab
1580,MLN0128 + Exemestane
1581,MLN0128 + Fulvestrant
5197,MLN0128 + Metformin
2175,MLN0128 + MLN2480
4771,MLN0128 + PD-0325901
3861,MLN0128 + Phenformin
4849,MLN0128 + SBI-0206965
4497,MLN0128 + Sirolimus
5141,MLN0128 + Tamoxifen
5386,MLN0128 + WEHI-539
3777,MLN0905
3778,MLN0905 + Rituximab
1033,MLN1117
1283,MLN1117 + Sapanisertib
3318,MLN1117 + TAK-659
4199,MLN1202
4200,MLN1202 + Nivolumab
1034,MLN2480
2176,MLN2480 + Alisertib
4198,MLN2480 + Nivolumab
2177,MLN2480 + Paclitaxel
4794,MLN2480 + Selumetinib
1688,MLN4924
5017,MLN4924 + PLX4720
2333,MLN8054
819,MM-111
1073,MM-141
1249,MM-141 + Abraxane + Gemcitabine
1248,MM-141 + Everolimus
821,MM-151
1401,MM-302
1888,MM-302 + Trastuzumab
5758,MM-310
4102,MN58b
4104,MN58b + Fluorouracil
4103,MN58b + Gemcitabine
4105,MN58b + Oxaliplatin
3002,Mocetinostat
4944,Mocetinostat + Nivolumab
6042,Mocetinostat + Pembrolizumab + SGI-110
2968,Mogamulizumab 
3843,Mogamulizumab + Nivolumab
6332,Mogamulizumab + Utomilumab
823,Momelotinib
1860,Momelotinib + Trametinib
3323,Montelukast
5783,MOR208
5785,MOR208 + Venetoclax
4651,MOR209/ES414
824,Motesanib
1694,Motesanib + Carboplatin
1695,Motesanib + Paclitaxel
2128,motexafin gadolinium
3091,Motolimod
5609,Motolimod + Pegylated liposomal-doxorubicin
3236,MOv18IgE
2729,MOXR0916
2540,MP-124
5769,MP7
2772,MPC-3100
3458,MPI-0479605
3449,Mps-BAY1
3453,Mps-BAY1 + Paclitaxel
3450,Mps-BAY2a
3454,Mps-BAY2a + Paclitaxel
3451,Mps-BAY2b
3452,Mps-BAY2b + Paclitaxel
3424,Mps1-IN-1
3425,Mps1-IN-2
3455,MPS1-IN-3
3456,MPS1-IN-3 + Vincristine
2658,MPT0E028
1084,MRK-003
3491,MRK-003 + Paclitaxel
4716,MRK-003 + Radiotherapy
3492,MRK-003 + SCH772984
2418,MRT-92
5016,MRX-2843
1035,MRX34
6314,MS201408-0005A
6317,MS201408-0005A + MS201408-0005B
6318,MS201408-0005A + MS201408-0005C
6315,MS201408-0005B
6316,MS201408-0005C
3335,MS417
3336,MS436
5453,MS44
1036,MSC2015103B
1398,MSC2156119J
1037,MSC2363318A
3616,MSC2490484A 
5546,MSC2490484A  + Cisplatin + Etoposide
2848,MSX-122
4875,MT1
4268,MTIG7192A 
6180,MU380
2904,MUC16ecto CAR T cells
6125,MV-NIS
6127,MV-NIS + Atezolizumab
1273,MVA-MUC1-IL2 vaccine
4435,MVA-MUC1-IL2 vaccine + Nivolumab
1038,MVAp53
1958,MVAp53 + Gemcitabine
5547,MVAp53 + Pembrolizumab
5706,MVT-1075
5801,MVT-1075 + MVT-5873
5712,MVT-5873
5713,MVT-5873 + Gemcitabine + nab-paclitaxel
4775,MX69
2722,MYB vaccine
1845,Mycophenolate mofetil
3507,Mycro3
4262,MYL-1401O
4263,MYL-1401O + Paclitaxel
3510,MYRA-A
5185,N-Arachidonoyl Dopamine 
1776,N/A
1489,Nab-paclitaxel + Carboplatin + Bevacizumab
1490,Nab-paclitaxel + Carboplatin + Trastuzumab
1779,Nab-paclitaxel + Gemcitabine
1268,nab-paclitaxel + GSK1120212
3112,nab-paclitaxel + Palbociclib
4023,nab-paclitaxel + Pembrolizumab
3380,Nab-Rapamycin
5931,Nab-Rapamycin + Nivolumab
5030,Nab-Rapamycin + Temozolomide + Irinotecan
3818,NanoHHI
3246,Narnatumab
4404,Natalizumab
5564,NAV-2729
5773,Navicixizumab
825,Navitoclax
1521,navitoclax + gemcitabine 
5245,Navitoclax + ONC201
3065,Navitoclax + Osimertinib
5413,Navitoclax + Paclitaxel
4998,Navitoclax + SCH772984
1872,Navitoclax + Sorafenib
5955,Navitoclax + TAK-901
3530,Navitoclax + Vemurafenib
6187,Navitoclax + Venetoclax
2984,NAX014
1429,NC-4016
5577,NC-6004
2405,NC043
3068,NCDM-32B
2870,ND-2110
2869,ND-2158
2871,ND-346
826,Necitumumab
3498,Necitumumab + FOLFOX
4973,Necitumumab + Gemcitabine + Carboplatin
2882,Necitumumab + Gemcitabine + Cisplatin
4380,Necitumumab + Osimertinib
3085,Necitumumab + Pemetrexed + Cisplatin
4251,Necuparanib
3160,Nelarabine
827,Nelfinavir
5301,Nelfinavir + Nivolumab
3953,Nelfinavir + Radiotherapy
5152,Nelipepimut-S Plus GM-CSF
4732,NEO-PV-01
4733,NEO-PV-01 + poly ICLC
3006,NeoVax melanoma vaccine
828,Neratinib
5401,Neratinib + Everolimus
5101,Neratinib + Paclitaxel
3187,Neratinib + Paclitaxel + Pertuzumab + Trastuzumab
5402,Neratinib + Palbociclib
6013,Neratinib + Pertuzumab
5011,Neratinib + Selumetinib
5029,Neratinib + Temozolomide
5403,Neratinib + Trametinib
4359,Neratinib + Trastuzumab
1906,Neratinib + trastuzumab emtansine
3799,Nesvacumab
2146,Neuradiab + Bevacizumab
4957,NGI-1
4078,NGR-TNF
5130,NHS-IL12
2809,NIBR3049
3072,Niclosamide
5607,Niclosamide + Enzalutamide
829,Nilotinib
1929,Nilotinib + Cetuximab
3756,Nilotinib + Saracatinib
5003,Nilotinib + SCH772984
5292,Nilotinib + Tazemetostat
4707,Nilotinib + Venetoclax
1506,nilutamide
830,Nimotuzumab
4920,Nimotuzumab + Nivolumab
831,Nintedanib
3234,Nintedanib + Carboplatin + Paclitaxel
3225,Nintedanib + Docetaxel
4723,Nintedanib + Gemcitabine + nab-paclitaxel
832,Niraparib
5732,Niraparib + Everolimus
3935,Niraparib + Pembrolizumab
4866,Niraparib + Radiotherapy
5436,Niraparib + radium Ra 223 dichloride
3985,Niraparib + SN-38
5701,Niraparib + SY-1365
1437,Niraparib + Temozolomide
6321,Niraparib + TSR-042
5631,NIS793
5632,NIS793 + PDR001
2924,Nitroglycerin
1312,Nivolumab
5303,Nivolumab + Carboplatin + Paclitaxel
5799,Nivolumab + Cisplatin + Fluorouacil
5198,Nivolumab + Etoposide + Ifosfamide + Carboplatin
1627,Nivolumab + Ipilimumab
5304,Nivolumab + Ipilimumab + Carboplatin + Paclitaxel
5128,Nivolumab + Lenalidomide + Dexamethasone
5681,Nivolumab + Pazopanib
4918,Nivolumab + Pembrolizumab
6055,Nivolumab + Pembrolizumab + Trigriluzole
4512,Nivolumab + Plinabulin
5592,Nivolumab + poly ICLC + Rituximab
2626,Nivolumab + Sunitinib
4833,Nivolumab + SYM004
6100,Nivolumab + Tadalafil
4680,Nivolumab + TAK-659
3724,Nivolumab + Temozolomide
4753,Nivolumab + Trametinib
4560,Nivolumab + trifluridine/tipiracil hydrochloride
2567,Nivolumab + Urelumab
4219,Nivolumab + Valproic acid
2526,Nivolumab + Varlilumab
4020,Nivolumab + WT1 vaccine
4837,Nivolumab + X4P-001
6031,NIZ985
5998,NKR-2 cells
5075,NKTR-214
5076,NKTR-214 + Nivolumab
5625,NKTR-214 + Pembrolizumab
5815,NLG802
833,NMS-1286937
2761,NMS-E973
4422,NMS-P118
3044,NMS-P626
3107,NMS-P715
2806,NMS-P937
1099,Not Applicable
6222,NOX66
4516,NP-004255
5115,NPS-1034
4405,NRR2Mab
2780,NS-108
5228,NS1
1935,NSC-658497
2966,NSC-87877
4790,NSC-87877 + PLX4720
2682,NSC109555
2716,NSC124854
2720,NSC124854 + Temozolomide
4792,NSC126405
4085,NSC156529
2608,NSC207895
5461,NSC23766
3511,NSC308848
3405,NSC319726
2905,NSC348884
3402,NSC59984
2717,NSC666715
2718,NSC666715 + Temozolomide
3461,NTRC 0066-0
3462,NTRC 0066-0 + Docetaxel
5754,NU-0129
2946,NU1025
2878,NU6027
6197,NU6027 + Rucaparib
6196,NU6027 + Temozolomide
5042,NU7026
5043,NU7026 + Radiotherapy
5044,NU7441
5045,NU7441 + Radiotherapy
4018,Nutlin-3 + Cisplatin
4017,Nutlin-3 + Etoposide
5414,Nutlin-3 + Paclitaxel
1405,Nutlin-3a
2742,NVP-ADW742
4043,NVP-AEW541
3417,NVP-BHG712
2785,NVP-BSK805
3991,NVP-BSK805 + paclitaxel
2834,NVP-BVB808
5378,NVP-BVU972
5467,NVP-TNKS656
5469,NVP-TNKS656 + Triciribine
2770,NXD30001
2696,NY-ESO-1 peptide vaccine
4460,NY-ESO-1 peptide vaccine + Sirolimus
5877,NY-ESO-1-c259T
5878,NY-ESO-1-c259T + Pembrolizumab
2556,O6-benzylguanine
2972,O6-benzylguanine + Temozolomide
834,Obatoclax
4934,Obatoclax + Trabectedin
1646,Obinutuzumab
1648,Obinutuzumab + Chlorambucil
6257,Obinutuzumab + CHOP
4743,Obinutuzumab + Otlertuzumab
4415,Obinutuzumab + Pinatuzumab Vedotin + Rituximab
4417,Obinutuzumab + Polatuzumab Vedotin
4227,Obinutuzumab + Polatuzumab Vedotin + Venetoclax
6162,Obinutuzumab + RO7082859 + Tocilizumab
6301,Obinutuzumab + TGR-1202
835,Oblimersen
2582,Oblimersen + Temozolomide + nab-paclitaxel
2906,OBP-801
3173,OBP-801 + 5-FU
1222,OC-DC vaccine
3008,OC-L
4687,Ocaratuzumab
2605,Oclacitinib
4266,Octreotide + Ramucirumab
3906,Octreotide acetate + Cixutumumab + Everolimus
836,ODM-201
3974,ODM-207
1090,Ofatumumab
1091,Ofatumumab + GSK2110183
1807,OGX-427
1808,OGX-427 + Gemcitabine
3609,Okadaic acid
837,Olaparib
1999,Olaparib + Cetuximab
3704,Olaparib + Cisplatin
4014,Olaparib + Everolimus
2723,Olaparib + Irinotecan
4015,Olaparib + KU-0063794
4729,Olaparib + Onalespib
4807,Olaparib + Paclitaxel
5342,Olaparib + Pembrolizumab
5332,Olaparib + Prexasertib
5165,Olaparib + Ramucirumab
5793,Olaparib + Selumetinib
3984,Olaparib + SN-38
1438,Olaparib + Temozolomide
3988,Olaparib + Temozolomide + SN-38
5188,Olaparib + TP-0903
4549,Olaparib + Valproic Acid
3141,Olaparib + Vistusertib
3883,Olaparib + YU238259
3269,Olaratumab
5482,Olaratumab + nab-paclitaxel + Gemcitabine
5715,Olaratumab + Pembrolizumab
4691,OM-174
1761,omacetaxine
1794,Omacetaxine + Cytarabine + Decitabine
1762,Omacetaxine + Decitabine
2732,OMP-305B83 
5264,OMP-305B83 + Paclitaxel
5696,OMP-313M32
6264,OMP-336B11
1512,ON-01910 + PD0332991
2807,ON01910
2821,ON01910 + Aldoxorubicin
2824,ON01910 + Oxaliplatin
2791,ON044580
3705,ON123300
3317,Onalespib + Talazoparib
1886,Onapristone
838,Onartuzumab
1307,Onartuzumab + Cobimetinib
1308,Onartuzumab + Cobimetinib + Vemurafenib
1280,Onartuzumab + Erlotinib
1371,Onartuzumab + Erlotinib + Paclitaxel + Carboplatin
5676,Onartuzumab + mFOLFOX6
1370,Onartuzumab + Paclitaxel + Carboplatin
1306,Onartuzumab + Vemurafenib
1687,ONC201
5978,ONC201 + Paclitaxel
4964,ONC201 + Venetoclax
3594,ONCOII
4980,ONCOS-102
4978,ONCOS-102 + MEDI4736
2691,ONO-4059
3051,ONT-10
3606,OP449
5739,OPB-111077
3852,OPB-31121
3851,OPB-51602
5907,OPC
5908,OPC + Metformin
6290,Oportuzumab monatox
2422,Oprozomib
840,Orantinib
5031,Oraxol 
5032,Oraxol + Ramucirumab
1189,Oregovomab
1190,Oregovomab + Carboplatin + Paclitaxel
5792,Oregovomab + poly ICLC 
2830,ORG-31710
2831,ORG-33628
4624,Oridonin
2671,Orteronel 
4327,OSE 2101 
841,OSI-027
4995,OSI-027 + SCH772984
4855,OSI-296
2138,OSI-930
660,Osimertinib
5939,Osimertinib + Bosutinib + PF-573328
5938,Osimertinib + PF-573328 + Saracatinib
4379,Osimertinib + Ramucirumab
1644,Osimertinib + Rifampin
2224,Osimertinib + Savolitinib
2225,Osimertinib + Selumetinib
1645,Osimertinib + Simvastatin
5937,Osimertinib + TAK-632
4306,Ospemifene
2408,OSU03012
4692,Otlertuzumab
4742,Otlertuzumab + Rituximab
3951,OTS167
5258,OTS514
5259,OTS964
2034,OTX015
1104,Oxaliplatin
1773,Oxaliplatin + ABT-737
5894,Oxaliplatin + Resminostat
3524,OXi4503
6280,P-BCMA-101 CAR-T cells
5425,P10
5426,P10 + Vorinostat
2763,P276-00
4694,p28
1039,p53-SLP vaccine
857,P7170
4602,PAC-1
4603,PAC-1 + Trametinib + Vemurafenib
4604,PAC-1 + Vemurafenib
1103,Paclitaxel
1124,Paclitaxel + Carboplatin
1827,Paclitaxel + Carboplatin + Docetaxel
1488,Paclitaxel + Carboplatin + Hydroxychloroquine
1381,Paclitaxel + Carboplatin + Metformin
1887,Paclitaxel + Carboplatin + Trastuzumab
1988,Paclitaxel + Cetuximab
1495,Paclitaxel + Doxorubicin + Cyclophosphamide
1125,Paclitaxel + Ifosfamide
3130,Paclitaxel + Lapatinib + Trastuzumab
5731,Paclitaxel + MLN0128 + MLN1117
1505,Paclitaxel + Neratinib + Doxorubicin + Cyclophosphamide
4021,Paclitaxel + Pembrolizumab
5956,Paclitaxel + Pembrolizumab + Pertuzumab + Trastuzumab
3808,Paclitaxel + Plicamycin
4433,Paclitaxel + Rebastinib
3206,Paclitaxel + Ribociclib
5605,Paclitaxel + sEphB4-HSA
1620,Paclitaxel + Sonidegib
5867,Paclitaxel + Taladegib
1503,Paclitaxel + Trastuzumab + Doxorubicin + Cyclophosphamide
1892,Paclitaxel + Trastuzumab + MM-111
1504,Paclitaxel + Trastuzumab + Neratinib + Doxorubicin + Cyclophosphamide
5874,Paclitaxel + Trastuzumab + TVB-2640
5470,Paclitaxel + trastuzumab emtansine
3054,Paclitaxel + Triciribine
4261,Paclitaxel + TRX-E-002-1
4805,Paclitaxel + TS-1
3743,Paclitaxel + TVB-2640
2006,Pacritinib
3176,Pacritinib + Cytarabine
3177,Pacritinib + Decitabine
850,Palbociclib
1705,Palbociclib + Cetuximab
5637,Palbociclib + Decitabine
5636,Palbociclib + Dexamethasone
1703,Palbociclib + Fluorouracil + Oxaliplatin
3956,Palbociclib + GDC-0941
2922,Palbociclib + Letrozole
3965,Palbociclib + PD173074
3960,Palbociclib + PF-04691502
2016,Palbociclib + Pimasertib
4161,Palbociclib + Quizartinib
6294,Palbociclib + SAR439859
4184,Palbociclib + SGI-1776
4130,Palbociclib + Sirolimus
5638,Palbociclib + Sorafenib
3542,Palbociclib + Tamoxifen
4162,Palbociclib + Tandutinib
