,drugName,id,terms,Therapies_id
0,Idelalisib ,7140,"['Idelalisib ', 'Zydelig', 'CAL-101', 'GS-1101']",4273
1,Ricolinostat,7297,"['Ricolinostat', 'ACY-1215']",4273
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",3313
1,Ricolinostat,7297,"['Ricolinostat', 'ACY-1215']",3313
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",3469
1,Ricolinostat,7297,"['Ricolinostat', 'ACY-1215']",3469
0,Pomalidomide,6817,"['Pomalidomide', 'Pomalyst', 'CC-4047']",1614
1,Ricolinostat,7297,"['Ricolinostat', 'ACY-1215']",1614
2,Dexamethasone,1221,"['Dexamethasone', 'Adexone', 'Desametasone']",1614
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",3312
1,Citarinostat,8030,"['Citarinostat', 'ACY-241']",3312
2,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",3312
0,Citarinostat,8030,"['Citarinostat', 'ACY-241']",5327
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",5327
0,ACY-957,8364,['ACY-957'],4144
0,Doxorubicin,986,"['Doxorubicin', 'Adriamycin', 'ADR', 'Adria']",4187
1,ACY-957,8364,['ACY-957'],4187
0,ACY-957,8364,['ACY-957'],4147
1,DZNeP,7664,"['DZNeP', '3-Deazaneplanocin A']",4147
0,GSK126,7845,['GSK126'],4148
1,ACY-957,8364,['ACY-957'],4148
0,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",5336
1,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",5336
2,Avelumab,7952,"['Avelumab', 'Bavencio', 'MSB0010718C']",5336
3,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",5336
4,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",5336
5,Ad-CEA vaccine,8666,['Ad-CEA vaccine'],5336
6,Bevacizumab,107,"['Bevacizumab', 'Avastin']",5336
0,Ad-CEA vaccine,8666,['Ad-CEA vaccine'],5335
0,Ad-MAGEA3,8608,['Ad-MAGEA3'],5083
0,Ad-RTS-IL-12 plus AL,8388,"['Ad-RTS-IL-12 plus AL', 'adenovirus-mediated human interleukin-12 INXN-2001 plus veledimex']",4250
0,Ad.p53-DC vaccine,7087,"['Ad.p53-DC vaccine', 'INGN-225']",978
0,Ad5-yCD/mutTKSR39rep-hIL12 ,8963,['Ad5-yCD/mutTKSR39rep-hIL12 '],6283
0,Ad5CMV-p53 gene,7088,"['Ad5CMV-p53 gene', 'Advexin', 'Ad-p53', 'Adeno-p53', 'INGN-201', 'RPR/INGN-201']",979
0,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",5879
1,Ad5CMV-p53 gene,7088,"['Ad5CMV-p53 gene', 'Advexin', 'Ad-p53', 'Adeno-p53', 'INGN-201', 'RPR/INGN-201']",5879
0,Ad5CMV-p53 gene,7088,"['Ad5CMV-p53 gene', 'Advexin', 'Ad-p53', 'Adeno-p53', 'INGN-201', 'RPR/INGN-201']",5854
1,unspecified PD-1 antibody,8287,"['unspecified PD-1 antibody', 'Experimental PD-1 antibody']",5854
0,AD80,8859,['AD80'],5915
0,ADCT-502,8744,['ADCT-502'],5689
0,ADDA 5,8549,['ADDA 5'],4812
0,ADH-1,8580,['ADH-1'],4916
0,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",4952
1,ADH-1,8580,['ADH-1'],4952
2,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",4952
0,ADI-PEG 20,7526,['ADI-PEG 20'],2424
0,AdV-tk,8460,"['AdV-tk', 'aglatimagene besadenovec']",4461
0,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",4462
1,AdV-tk,8460,"['AdV-tk', 'aglatimagene besadenovec']",4462
0,AdV-tk,8460,"['AdV-tk', 'aglatimagene besadenovec']",5172
1,Valacyclovir,8625,"['Valacyclovir', 'Valtrex']",5172
0,ADXS11-001,7935,"['ADXS11-001', 'Lovaxin C']",3090
0,ADXS31-142 ,7919,['ADXS31-142 '],3050
0,ADXS31-164,8504,['ADXS31-164'],4654
0,AEB071,6829,"['AEB071', 'Sotrastaurin']",621
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",1861
1,AEB071,6829,"['AEB071', 'Sotrastaurin']",1861
0,AEB071,6829,"['AEB071', 'Sotrastaurin']",5587
1,CGM097,7415,"['CGM097', 'NVP-CGM097']",5587
0,AEB071,6829,"['AEB071', 'Sotrastaurin']",1951
1,Everolimus,1530,"['Everolimus', 'Afinitor', 'RAD001', 'Zortress']",1951
0,AEB071,6829,"['AEB071', 'Sotrastaurin']",2275
1,PD-0325901,6977,"['PD-0325901', 'PD-901', 'PD0325901']",2275
0,AEE788,6830,['AEE788'],622
0,AEZS-131,8023,['AEZS-131'],3303
0,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",623
0,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",4873
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",4873
0,Capmatinib,7184,"['Capmatinib', 'INC280']",6313
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",6313
0,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",2442
1,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",2442
2,Carboplatin,947,"['Carboplatin', 'Paraplatin', 'CBDCA']",2442
0,Cetuximab,2,"['Cetuximab', 'Erbitux']",4190
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",4190
0,Cetuximab,2,"['Cetuximab', 'Erbitux']",4764
1,Sirolimus,867,"['Sirolimus', 'Rapamune', 'Rapamycin']",4764
2,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",4764
0,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",3378
1,Crizotinib,6890,"['Crizotinib', 'Xalkori', 'PF-02341066']",3378
0,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",2801
1,Ganetespib,6907,"['Ganetespib', 'STA-9090']",2801
0,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",1374
1,Loperamide,826,"['Loperamide', 'Apo-Loperamide', 'Not Available']",1374
0,Necitumumab,7068,"['Necitumumab', 'Portrazza', 'IMC-11F8']",5363
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",5363
0,Nimotuzumab,6963,"['Nimotuzumab', 'Theraloc']",4040
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",4040
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",2441
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",2441
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",2435
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",2435
0,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",4711
1,Radiotherapy,8264,['Radiotherapy'],4711
0,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",4482
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",4482
0,Trastuzumab,71,"['Trastuzumab', 'Herceptin', 'Anti HER2']",1106
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",1106
0,Vinorelbine,353,"['Vinorelbine', 'Navelbine', 'Vinorelbin']",5254
1,Afatinib,6823,"['Afatinib', 'Gilotrif', 'BIBW 2992']",5254
0,Afimoxifene,8616,"['Afimoxifene', '4-Hydroxy-Tamoxifen']",5132
0,XMU-MP-2,8621,['XMU-MP-2'],5158
1,Afimoxifene,8616,"['Afimoxifene', '4-Hydroxy-Tamoxifen']",5158
0,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",624
0,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",2368
1,Capecitabine,1088,"['Capecitabine', 'Xeloda', 'R340']",2368
0,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",5246
1,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",5246
0,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",2095
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",2095
2,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",2095
3,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",2095
0,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",1841
1,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",1841
2,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",1841
0,Leucovorin,640,"['Leucovorin', 'Wellcovorin', 'Calcium citrovorum factor', 'Calcium folinate']",2367
1,Oxaliplatin,516,"['Oxaliplatin', 'Eloxatin', 'Diaminocyclohexane Oxalatoplatinum']",2367
2,Fluorouracil,534,"['Fluorouracil', 'Adrucil', '5-FU']",2367
3,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",2367
0,Sapanisertib,7232,"['Sapanisertib', 'INK128', 'MLN0128', 'sapanisertib', 'TAK-228']",1595
1,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",1595
0,Aflibercept,6795,"['Aflibercept', 'Zaltrap', 'AVE 0005', 'Eylea']",2369
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",2369
0,AFM13,8438,['AFM13'],4389
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4390
1,AFM13,8438,['AFM13'],4390
0,AFM24,8832,['AFM24'],5856
0,Afuresertib,6831,"['Afuresertib', 'GSK2110183']",625
0,Afuresertib,6831,"['Afuresertib', 'GSK2110183']",1839
1,Carfilzomib,7299,"['Carfilzomib', 'Kyprolis', 'PR-171']",1839
0,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",3204
1,Afuresertib,6831,"['Afuresertib', 'GSK2110183']",3204
0,AG-120,7273,"['AG-120', 'Ivosidenib']",1491
0,Azacitidine,917,"['Azacitidine', 'Vidaza', '5-AC', '5-azacytidine', 'azacytidine', 'CC-486', 'U-18496']",4002
1,AG-120,7273,"['AG-120', 'Ivosidenib']",4002
0,AG-14361,7859,['AG-14361'],2943
0,AG-881,7894,"['AG-881', 'AG881', 'Vorasidenib']",2995
0,AG1295,7584,"['AG1295', 'AG-1295']",2570
0,AG1296,7436,"['AG1296', 'AG-1296']",2139
0,AGEN1884,8750,['AGEN1884'],5695
0,AGEN2034,8748,['AGEN2034'],5693
0,AGI-5198,7583,['AGI-5198'],2569
0,Olaparib,6971,"['Olaparib', 'Lynparza', 'AZD2281', 'KU-0059436']",5326
1,AGI-5198,7583,['AGI-5198'],5326
0,Radiotherapy,8264,['Radiotherapy'],3895
1,AGI-5198,7583,['AGI-5198'],3895
0,Talazoparib,6876,"['Talazoparib', 'BMN673']",5325
1,AGI-5198,7583,['AGI-5198'],5325
0,AGI-6780,7291,['AGI-6780'],1585
0,AGL2043,7585,"['AGL2043', 'AGL-2043']",2571
0,AGS-003,8337,['AGS-003'],4075
0,AGS-003,8337,['AGS-003'],4076
1,Sunitinib,1255,"['Sunitinib', 'Sutent', 'SU011248']",4076
0,AGS-16C3F,8380,['AGS-16C3F'],4220
0,AGS-1C4D4 ,8518,['AGS-1C4D4 '],4697
0,AGS-PSCA,8519,['AGS-PSCA'],4699
0,AI-10-49,7794,['AI-10-49'],2859
0,AIC-47,8895,['AIC-47'],6020
0,Imatinib mesylate,609,"['Imatinib mesylate', 'Gleevec', 'CGP-57148B', 'STI571']",6021
1,AIC-47,8895,['AIC-47'],6021
0,AIM-100,8246,['AIM-100'],3801
0,AJI-100,7495,['AJI-100'],2338
0,AJI-214,7494,['AJI-214'],2337
0,AK-01,8774,['AK-01'],5753
0,AKI603,8336,['AKI603'],4073
0,Epirubicin,437,"['Epirubicin', 'Ellence']",4074
1,AKI603,8336,['AKI603'],4074
0,Imatinib mesylate,609,"['Imatinib mesylate', 'Gleevec', 'CGP-57148B', 'STI571']",5572
1,AKI603,8336,['AKI603'],5572
0,AKN-028,7967,"['AKN-028', 'AKN028', 'BVT-II']",3170
0,AL-3818,7089,"['AL-3818', 'Anlotinib']",980
0,Alclometasone,233,"['Alclometasone', 'Aclovate', 'Alclometasone dipropionate']",1392
0,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",1167
0,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",2098
1,Bevacizumab,107,"['Bevacizumab', 'Avastin']",2098
0,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",3409
1,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",3409
2,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",3409
0,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",5683
1,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",5683
2,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",5683
3,Mesna,8742,"['Mesna', 'Mesnex', 'D-7093', 'mercaptoethane sulfonate', 'Mesnum', 'MSA', 'UCB 398']",5683
4,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",5683
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4562
1,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",4562
2,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",4562
3,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",4562
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",5733
1,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",5733
2,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",5733
0,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",4193
1,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",4193
2,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4193
0,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",2058
1,GD2Bi-a ATC,7407,"['GD2Bi-a ATC', 'anti-CD3 x hu3F8 bispecific antibody-armed ATC']",2058
2,Sargramostim,20,"['Sargramostim', 'Leukine', 'GM-CSF', 'Prokine']",2058
0,Ipilimumab,6926,"['Ipilimumab', 'Yervoy', 'BMS-734016']",1612
1,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",1612
0,Sargramostim,20,"['Sargramostim', 'Leukine', 'GM-CSF', 'Prokine']",2459
1,Melphalan,1030,"['Melphalan', 'Alkeran']",2459
2,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",2459
0,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",5139
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",5139
0,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",4165
1,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",4165
0,Vemurafenib,6791,"['Vemurafenib', 'Zelboraf', 'PLX4032', 'RO5185426']",1229
1,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",1229
0,Aldesleukin,40,"['Aldesleukin', 'Proleukin', 'IL-2']",1188
1,Vemurafenib,6791,"['Vemurafenib', 'Zelboraf', 'PLX4032', 'RO5185426']",1188
2,Alpha 2 Interferon,7217,"['Alpha 2 Interferon', 'Roferon-A', 'Alferon', 'Interferon alfa 2a']",1188
0,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",1440
0,Bendamustine,7225,"['Bendamustine', 'Treanda', 'Ribomustin', 'SDX-105', 'SyB L-0501']",3347
1,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",3347
2,Bortezomib,181,"['Bortezomib', 'Velcade']",3347
0,Dexamethasone,1221,"['Dexamethasone', 'Adexone', 'Desametasone']",3435
1,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",3435
2,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",3435
3,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",3435
4,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",3435
0,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",2564
1,Methotrexate,553,"['Methotrexate', 'Abitrexate', 'Amethopterin']",2564
2,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",2564
3,Vinblastine,560,"['Vinblastine', 'Velban']",2564
4,Filgrastim,95,"['Filgrastim', 'Neupogen', 'G-CSF']",2564
0,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",2668
1,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",2668
2,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",2668
3,Methotrexate,553,"['Methotrexate', 'Abitrexate', 'Amethopterin']",2668
0,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",2989
1,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",2989
2,Veliparib,7042,"['Veliparib', 'ABT-888']",2989
0,Estramustine,1183,"['Estramustine', 'Emcyt', 'Estramustin Sodium Phosphate']",3087
1,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",3087
2,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",3087
3,Ketoconazole,1015,"['Ketoconazole', 'Nizoral', 'KCZ', 'Xolegel']",3087
0,Ganetespib,6907,"['Ganetespib', 'STA-9090']",3052
1,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",3052
0,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",3101
1,Durvalumab,7245,"['Durvalumab', 'Imfinzi', 'MEDI4736']",3101
2,Motolimod,7936,"['Motolimod', 'VTX-2337']",3101
0,Aldoxorubicin,7260,"['Aldoxorubicin', 'doxorubicin prodrug INNO-206', 'INNO-206']",3388
1,Prednisone,625,"['Prednisone', 'Adasone', 'Dehydrocortisone']",3388
2,Vincristine,531,"['Vincristine', 'Oncovin', '22-Oxovincaleukoblastine']",3388
3,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",3388
4,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",3388
0,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",698
0,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",3490
1,Atezolizumab,7221,"['Atezolizumab', 'Tecentriq', 'MPDL3280A', 'RG7446']",3490
0,Cobimetinib,7123,"['Cobimetinib', 'Cotellic', 'GDC-0973']",5971
1,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",5971
0,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",5989
1,Doxorubicin,986,"['Doxorubicin', 'Adriamycin', 'ADR', 'Adria']",5989
0,Alectinib,6885,"['Alectinib', 'Alecensa', 'CH5424802', 'RO5424802']",1334
1,Erlotinib,520,"['Erlotinib', 'Tarceva', 'CP358774']",1334
0,Alemtuzumab,83,"['Alemtuzumab', 'Campath']",1205
0,Alemtuzumab,83,"['Alemtuzumab', 'Campath']",2305
1,Cyclosporine,87,"['Cyclosporine', 'Sandimmune', 'Ciclosporin']",2305
0,Alisertib,6832,"['Alisertib', 'MLN8237']",626
0,Esomeprazole,726,"['Esomeprazole', 'Axagon', '(-)-Omeprazole']",1239
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1239
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",1226
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1226
0,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",3581
1,Alisertib,6832,"['Alisertib', 'MLN8237']",3581
2,Bortezomib,181,"['Bortezomib', 'Velcade']",3581
0,Alisertib,6832,"['Alisertib', 'MLN8237']",4301
1,Brentuximab vedotin,7541,"['Brentuximab vedotin', 'Adcetris', 'SGN-35']",4301
0,Alisertib,6832,"['Alisertib', 'MLN8237']",5195
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",5195
0,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",5257
1,Alisertib,6832,"['Alisertib', 'MLN8237']",5257
2,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",5257
0,Docetaxel,1235,"['Docetaxel', 'Taxotere', 'Docefrez', 'Docetaxel anhydrous']",1678
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1678
0,Alisertib,6832,"['Alisertib', 'MLN8237']",4626
1,Eribulin,6781,"['Eribulin', 'Halaven']",4626
0,Alisertib,6832,"['Alisertib', 'MLN8237']",5253
1,Etoposide,763,"['Etoposide', 'Vepesid', 'EPEG', 'Eposin']",5253
0,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",4561
1,Alisertib,6832,"['Alisertib', 'MLN8237']",4561
0,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",1289
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1289
0,Temozolomide,843,"['Temozolomide', 'Temodar', 'Methazolastone']",2628
1,Irinotecan,752,"['Irinotecan', 'Camptosar', 'CPT-11']",2628
2,Alisertib,6832,"['Alisertib', 'MLN8237']",2628
0,Alisertib,6832,"['Alisertib', 'MLN8237']",4214
1,Sapanisertib,7232,"['Sapanisertib', 'INK128', 'MLN0128', 'sapanisertib', 'TAK-228']",4214
0,Alisertib,6832,"['Alisertib', 'MLN8237']",5776
1,MP7,8788,['MP7'],5776
0,Pazopanib,4734,"['Pazopanib', 'Votrient', 'GW-786034']",1212
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1212
0,Alisertib,6832,"['Alisertib', 'MLN8237']",1240
1,Rifampin,1033,"['Rifampin', 'Archidyn', 'RFP']",1240
0,Paclitaxel,1216,"['Paclitaxel', 'Taxol', '7-Epipaclitaxel']",1679
1,Alisertib,6832,"['Alisertib', 'MLN8237']",1679
0,ALKS 4230,8403,['ALKS 4230'],4298
0,Allopurinol,429,"['Allopurinol', '7HP', 'Allopurinol Sodium']",3628
0,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",2311
1,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",2311
2,Allopurinol,429,"['Allopurinol', '7HP', 'Allopurinol Sodium']",2311
0,Venetoclax,7284,"['Venetoclax', 'Venclexta ', 'ABT-199', 'GDC-0199', 'RG7601']",5876
1,Allopurinol,429,"['Allopurinol', '7HP', 'Allopurinol Sodium']",5876
2,Ibrutinib,6923,"['Ibrutinib', 'Imbruvica', 'PCI-32765']",5876
0,ALM201,8945,['ALM201'],6225
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",4851
1,AZD1208,7973,['AZD1208'],4851
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",5627
1,Cisplatin,505,"['Cisplatin', 'Platinol', 'CDDP']",5627
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",5929
1,Fulvestrant,936,"['Fulvestrant', 'Faslodex', 'ICI 182,780']",5929
0,GSK2334470,8195,['GSK2334470'],4519
1,Alpelisib,6882,"['Alpelisib', 'BYL719']",4519
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",4441
1,LSZ 102,8455,['LSZ 102'],4441
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",5164
1,Lucitanib ,7145,"['Lucitanib ', 'AL3810', 'E-3810']",5164
0,PLX4720,7180,['PLX4720'],5119
1,Alpelisib,6882,"['Alpelisib', 'BYL719']",5119
0,Alpelisib,6882,"['Alpelisib', 'BYL719']",5383
1,WEHI-539,8674,['WEHI-539'],5383
0,Alpha 2 Interferon,7217,"['Alpha 2 Interferon', 'Roferon-A', 'Alferon', 'Interferon alfa 2a']",1187
0,ALRN-6924,7477,['ALRN-6924'],2273
0,Cytarabine,976,"['Cytarabine', 'Cytosar-U', 'Ara-C']",4755
1,ALRN-6924,7477,['ALRN-6924'],4755
0,ALT-801,7458,['ALT-801'],2187
0,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",2191
1,ALT-801,7458,['ALT-801'],2191
0,ALT-803,7921,['ALT-803'],3060
0,BCG solution,8459,"['BCG solution', 'TICE BCG solution', 'Bacillus Calmette-Guerin solution']",5238
1,ALT-803,7921,['ALT-803'],5238
0,Fludarabine phosphate,1060,"['Fludarabine phosphate', 'Fludara', 'FAMP']",5300
1,Cyclophosphamide,521,"['Cyclophosphamide', 'Cytoxan', 'CPM']",5300
2,ALT-803,7921,['ALT-803'],5300
0,ETBX-011,8931,['ETBX-011'],6239
1,ALT-803,7921,['ALT-803'],6239
0,nab-paclitaxel,6828,"['nab-paclitaxel', 'Abraxane', 'ABI-007']",3095
1,Gemcitabine,433,"['Gemcitabine', 'Gemzar', 'Difluorodeoxycytidine Hydrochlorothiazide']",3095
2,ALT-803,7921,['ALT-803'],3095
0,ALT-803,7921,['ALT-803'],3061
1,Nivolumab,7235,"['Nivolumab', 'Opdivo', 'BMS-936558', 'MDX-1106']",3061
0,ALT-803,7921,['ALT-803'],6037
1,Pembrolizumab,7262,"['Pembrolizumab', 'Keytruda', 'MK-3475']",6037
0,Rituximab,72,"['Rituximab', 'Rituxan', 'AntiCD20']",3936
1,ALT-803,7921,['ALT-803'],3936
0,Altiratinib,7310,"['Altiratinib', 'DCC-2701']",1656
0,Bevacizumab,107,"['Bevacizumab', 'Avastin']",4353
1,Altiratinib,7310,"['Altiratinib', 'DCC-2701']",4353
0,Dabrafenib,6819,"['Dabrafenib', 'Tafinlar', 'GSK2118436']",5361
1,Altiratinib,7310,"['Altiratinib', 'DCC-2701']",5361
0,Altiratinib,7310,"['Altiratinib', 'DCC-2701']",5362
1,Trametinib,6818,"['Trametinib', 'Mekinist', 'GSK1120212']",5362
0,Alvespimycin,6833,"['Alvespimycin', '17-DMAG', 'KOS-1022']",627
0,Alvespimycin,6833,"['Alvespimycin', '17-DMAG', 'KOS-1022']",3723
1,Vorinostat,7193,"['Vorinostat', 'Zolinza', 'L-001079038', 'MSK390', 'SAHA']",3723
