id,pubMedId,title,url
181,23438367,Novel MEK inhibitor trametinib and other retinoblastoma gene (RB)-reactivating agents enhance efficacy of 5-fluorouracil on human colon cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/23438367
182,23546045,Phase 2 study of pemetrexed and itraconazole as second-line therapy for metastatic nonsquamous non-small-cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23546045
183,23661005,The novel c-Met inhibitor cabozantinib overcomes gemcitabine resistance and stem cell signaling in pancreatic cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23661005
184,23795919,Characterization of a chemical affinity probe targeting Akt kinases.,http://www.ncbi.nlm.nih.gov/pubmed/23795919
185,23841031,"Phase 1 study of intravenous rigosertib (ON 01910.Na), a novel benzyl styryl sulfone structure producing G2/M arrest and apoptosis, in adult patients with advanced cancer.",http://www.ncbi.nlm.nih.gov/pubmed/23841031
186,23846936,Novel agents and future prospects in the treatment of pancreatic adenocarcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/23846936
187,23934108,Mechanism of MEK inhibition determines efficacy in mutant KRAS- versus BRAF-driven cancers.,http://www.ncbi.nlm.nih.gov/pubmed/23934108
188,24013662,A novel selective small-molecule PI3K inhibitor is effective against human multiple myeloma in vitro and in vivo.,http://www.ncbi.nlm.nih.gov/pubmed/24013662
189,24051929,"Afatinib, erlotinib and gefitinib in the first-line therapy of EGFR mutation-positive lung adenocarcinoma: a review.",http://www.ncbi.nlm.nih.gov/pubmed/24051929
190,24084771,Phase II study of dovitinib in patients with metastatic and/or unresectable gastrointestinal stromal tumours after failure of imatinib and sunitinib.,http://www.ncbi.nlm.nih.gov/pubmed/24084771
191,24141624,Evaluation and clinical analyses of downstream targets of the Akt inhibitor GDC-0068.,http://www.ncbi.nlm.nih.gov/pubmed/24141624
192,24309100,Dramatic suppression of colorectal cancer cell growth by the dual mTORC1 and mTORC2 inhibitor AZD-2014.,http://www.ncbi.nlm.nih.gov/pubmed/24309100
193,24372276,GI-4000 in KRAS mutant cancers.,http://www.ncbi.nlm.nih.gov/pubmed/24372276
194,24410791,Novel agents and strategies for overcoming EGFR TKIs resistance.,http://www.ncbi.nlm.nih.gov/pubmed/24410791
195,24422853,"Inhibition of mutant BRAF splice variant signaling by next-generation, selective RAF inhibitors.",http://www.ncbi.nlm.nih.gov/pubmed/24422853
196,24470511,Phase Ib study of Buparlisib plus Trastuzumab in patients with HER2-positive advanced or metastatic breast cancer that has progressed on Trastuzumab-based therapy.,http://www.ncbi.nlm.nih.gov/pubmed/24470511
197,24493623,Temsirolimus enhances the efficacy of cetuximab in colon cancer through a CIP2A-dependent mechanism.,http://www.ncbi.nlm.nih.gov/pubmed/24493623
198,24615777,"Idelalisib, an inhibitor of phosphatidylinositol 3-kinase p110δ, for relapsed/refractory chronic lymphocytic leukemia.",http://www.ncbi.nlm.nih.gov/pubmed/24615777
199,24696502,Quantitative chemical proteomics identifies novel targets of the anti-cancer multi-kinase inhibitor E-3810.,http://www.ncbi.nlm.nih.gov/pubmed/24696502
200,24706672,Ramucirumab extends gastric cancer survival.,http://www.ncbi.nlm.nih.gov/pubmed/24706672
201,20023658,Genome-wide association study identifies two susceptibility loci for nonsyndromic cleft lip with or without cleft palate.,http://www.ncbi.nlm.nih.gov/pubmed/20023658
202,20818376,Allosteric inhibition of lysyl oxidase-like-2 impedes the development of a pathologic microenvironment.,http://www.ncbi.nlm.nih.gov/pubmed/20818376
203,22319199,CEP-32496: a novel orally active BRAF(V600E) inhibitor with selective cellular and in vivo antitumor activity.,http://www.ncbi.nlm.nih.gov/pubmed/22319199
204,22781553,"AT13148 is a novel, oral multi-AGC kinase inhibitor with potent pharmacodynamic and antitumor activity.",http://www.ncbi.nlm.nih.gov/pubmed/22781553
205,23178755,Increased anti-leukemic activity of decitabine via AR-42-induced upregulation of miR-29b: a novel epigenetic-targeting approach in acute myeloid leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/23178755
206,23662903,"Discovery of 2-{3-[2-(1-isopropyl-3-methyl-1H-1,2-4-triazol-5-yl)-5,6-dihydrobenzo[f]imidazo[1,2-d][1,4]oxazepin-9-yl]-1H-pyrazol-1-yl}-2-methylpropanamide (GDC-0032): a β-sparing phosphoinositide 3-kinase inhibitor with high unbound exposure and robust in vivo antitumor activity.",http://www.ncbi.nlm.nih.gov/pubmed/23662903
207,23736028,Functional and cancer genomics of ASXL family members.,http://www.ncbi.nlm.nih.gov/pubmed/23736028
208,23622131,Roles for KRAS in pancreatic tumor development and progression.,http://www.ncbi.nlm.nih.gov/pubmed/23622131
209,11719452,"Radiosensitization of p53 mutant cells by PD0166285, a novel G(2) checkpoint abrogator.",http://www.ncbi.nlm.nih.gov/pubmed/11719452
210,15483017,"Multicenter phase II study of the oral MEK inhibitor, CI-1040, in patients with advanced non-small-cell lung, breast, colon, and pancreatic cancer.",http://www.ncbi.nlm.nih.gov/pubmed/15483017
211,15696205,KRAS mutations and primary resistance of lung adenocarcinomas to gefitinib or erlotinib.,http://www.ncbi.nlm.nih.gov/pubmed/15696205
212,16774045,Drug evaluation: Reolysin--wild-type reovirus as a cancer therapeutic.,http://www.ncbi.nlm.nih.gov/pubmed/16774045
213,17936563,A functional genetic approach identifies the PI3K pathway as a major determinant of trastuzumab resistance in breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/17936563
214,18056456,Targeting protein translation in human non small cell lung cancer via combined MEK and mammalian target of rapamycin suppression.,http://www.ncbi.nlm.nih.gov/pubmed/18056456
215,18959794,"First-in-class, first-in-human phase I results of targeted agents: highlights of the 2008 American society of clinical oncology meeting.",http://www.ncbi.nlm.nih.gov/pubmed/18959794
216,19029981,Effective use of PI3K and MEK inhibitors to treat mutant Kras G12D and PIK3CA H1047R murine lung cancers.,http://www.ncbi.nlm.nih.gov/pubmed/19029981
217,19723655,KDR activating mutations in human angiosarcomas are sensitive to specific kinase inhibitors.,http://www.ncbi.nlm.nih.gov/pubmed/19723655
218,20332327,"A phase II study of PD-0325901, an oral MEK inhibitor, in previously treated patients with advanced non-small cell lung cancer.",http://www.ncbi.nlm.nih.gov/pubmed/20332327
219,20664174,PIK3CA and KRAS mutations predict for response to everolimus therapy: now that's RAD001.,http://www.ncbi.nlm.nih.gov/pubmed/20664174
220,21325073,"Antitumor efficacy of PKI-587, a highly potent dual PI3K/mTOR kinase inhibitor.",http://www.ncbi.nlm.nih.gov/pubmed/21325073
221,21594665,Evaluation of the association of PIK3CA mutations and PTEN loss with efficacy of trastuzumab therapy in metastatic breast cancer.,http://www.ncbi.nlm.nih.gov/pubmed/21594665
222,21639808,Improved survival with vemurafenib in melanoma with BRAF V600E mutation.,http://www.ncbi.nlm.nih.gov/pubmed/21639808
223,21668414,A drug targeting only p110α can block phosphoinositide 3-kinase signalling and tumour growth in certain cell types.,http://www.ncbi.nlm.nih.gov/pubmed/21668414
224,21676217,PI3K pathway activation results in low efficacy of both trastuzumab and lapatinib.,http://www.ncbi.nlm.nih.gov/pubmed/21676217
225,21679088,Necitumumab in the treatment of advanced non-small cell lung cancer: translation from preclinical to clinical development.,http://www.ncbi.nlm.nih.gov/pubmed/21679088
226,21750219,"PF-04691502, a potent and selective oral inhibitor of PI3K and mTOR kinases with antitumor activity.",http://www.ncbi.nlm.nih.gov/pubmed/21750219
227,21847063,A phase II trial of Salirasib in patients with lung adenocarcinomas with KRAS mutations.,http://www.ncbi.nlm.nih.gov/pubmed/21847063
228,22048237,"Phase II, open-label, randomized trial of the MEK1/2 inhibitor selumetinib as monotherapy versus temozolomide in patients with advanced melanoma.",http://www.ncbi.nlm.nih.gov/pubmed/22048237
229,22357447,"Phase I safety, pharmacokinetic, and pharmacodynamic study of the oral phosphatidylinositol-3-kinase and mTOR inhibitor BGT226 in patients with advanced solid tumors.",http://www.ncbi.nlm.nih.gov/pubmed/22357447
230,22534815,Phase-I/II study of bortezomib in combination with carboplatin and bevacizumab as first-line therapy in patients with advanced non-small-cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22534815
231,22693357,"A multicenter phase I trial of PX-866, an oral irreversible phosphatidylinositol 3-kinase inhibitor, in patients with advanced solid tumors.",http://www.ncbi.nlm.nih.gov/pubmed/22693357
232,22735384,"Dabrafenib in BRAF-mutated metastatic melanoma: a multicentre, open-label, phase 3 randomised controlled trial.",http://www.ncbi.nlm.nih.gov/pubmed/22735384
233,22805292,Activity of the oral MEK inhibitor trametinib in patients with advanced melanoma: a phase 1 dose-escalation trial.,http://www.ncbi.nlm.nih.gov/pubmed/22805292
234,23136191,Phosphoinositide 3-kinase (PI3K) pathway alterations are associated with histologic subtypes and are predictive of sensitivity to PI3K inhibitors in lung cancer preclinical models.,http://www.ncbi.nlm.nih.gov/pubmed/23136191
235,23172311,Dual targeting of EGFR and HER3 with MEHD7945A overcomes acquired resistance to EGFR inhibitors and radiation.,http://www.ncbi.nlm.nih.gov/pubmed/23172311
236,23726034,Discovery of NVP-BYL719 a potent and selective phosphatidylinositol-3 kinase alpha inhibitor selected for clinical evaluation.,http://www.ncbi.nlm.nih.gov/pubmed/23726034
237,23728919,Vorinostat and bortezomib as third-line therapy in patients with advanced non-small cell lung cancer: a Wisconsin Oncology Network Phase II study.,http://www.ncbi.nlm.nih.gov/pubmed/23728919
238,23846731,Trametinib: first global approval.,http://www.ncbi.nlm.nih.gov/pubmed/23846731
239,23861835,Efficacy and safety profile of combining vandetanib with chemotherapy in patients with advanced non-small cell lung cancer: a meta-analysis.,http://www.ncbi.nlm.nih.gov/pubmed/23861835
240,23940356,Mutant PIK3CA accelerates HER2-driven transgenic mammary tumors and induces resistance to combinations of anti-HER2 therapies.,http://www.ncbi.nlm.nih.gov/pubmed/23940356
241,23980091,Gefitinib versus placebo in completely resected non-small-cell lung cancer: results of the NCIC CTG BR19 study.,http://www.ncbi.nlm.nih.gov/pubmed/23980091
242,24063423,Selumetinib in advanced non small cell lung cancer (NSCLC) harbouring KRAS mutation: endless clinical challenge to KRAS-mutant NSCLC.,http://www.ncbi.nlm.nih.gov/pubmed/24063423
243,24130052,"Sym004, a novel anti-EGFR antibody mixture, augments radiation response in human lung and head and neck cancers.",http://www.ncbi.nlm.nih.gov/pubmed/24130052
244,24166906,Comprehensive biomarker analysis and final efficacy results of sorafenib in the BATTLE trial.,http://www.ncbi.nlm.nih.gov/pubmed/24166906
245,24170767,BAY 80-6946 is a highly selective intravenous PI3K inhibitor with potent p110α and p110δ activities in tumor cell lines and xenograft models.,http://www.ncbi.nlm.nih.gov/pubmed/24170767
246,24204198,"Sym004, a novel EGFR antibody mixture, can overcome acquired resistance to cetuximab.",http://www.ncbi.nlm.nih.gov/pubmed/24204198
247,24304820,Acquired drug resistance conferred by a KRAS gene mutation following the administration of cetuximab: a case report.,http://www.ncbi.nlm.nih.gov/pubmed/24304820
248,24373609,A phase I study of temsirolimus and thoracic radiation in non--small-cell lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24373609
249,24398428,Overcoming acquired BRAF inhibitor resistance in melanoma via targeted inhibition of Hsp90 with ganetespib.,http://www.ncbi.nlm.nih.gov/pubmed/24398428
250,24451154,Direct inhibition of PI3K in combination with dual HER2 inhibitors is required for optimal antitumor activity in HER2+ breast cancer cells.,http://www.ncbi.nlm.nih.gov/pubmed/24451154
251,24569458,Oncogenic and sorafenib-sensitive ARAF mutations in lung adenocarcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/24569458
252,18552176,Drug-sensitive FGFR2 mutations in endometrial carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/18552176
253,23640210,The emerging mutational landscape of G proteins and G-protein-coupled receptors in cancer.,http://www.ncbi.nlm.nih.gov/pubmed/23640210
254,23999440,HIF-1 mediates metabolic responses to intratumoral hypoxia and oncogenic mutations.,http://www.ncbi.nlm.nih.gov/pubmed/23999440
255,23999441,Isocitrate dehydrogenase mutations in leukemia.,http://www.ncbi.nlm.nih.gov/pubmed/23999441
256,22520978,Targeting the insulin growth factor receptor 1.,http://www.ncbi.nlm.nih.gov/pubmed/22520978
257,15575979,The Janus kinases (Jaks).,http://www.ncbi.nlm.nih.gov/pubmed/15575979
258,23181448,"Advanced systemic mastocytosis: the impact of KIT mutations in diagnosis, treatment, and progression.",http://www.ncbi.nlm.nih.gov/pubmed/23181448
259,22753777,MEK genomics in development and disease.,http://www.ncbi.nlm.nih.gov/pubmed/22753777
260,7651428,RAS signalling is abnormal in a c-raf1 MEK1 double mutant.,http://www.ncbi.nlm.nih.gov/pubmed/7651428
261,22450690,"Monomeric and dimeric models of ERK2 in conjunction with studies on cellular localization, nuclear translocation, and in vitro analysis.",http://www.ncbi.nlm.nih.gov/pubmed/22450690
262,22128285,c-MET as a potential therapeutic target and biomarker in cancer.,http://www.ncbi.nlm.nih.gov/pubmed/22128285
263,16834459,MPLW515L is a novel somatic activating mutation in myelofibrosis with myeloid metaplasia.,http://www.ncbi.nlm.nih.gov/pubmed/16834459
264,24385746,MPL W515L/K Mutations in Chronic Myeloproliferative Neoplasms.,http://www.ncbi.nlm.nih.gov/pubmed/24385746
265,24764656,Targeting mTOR network in colorectal cancer therapy.,http://www.ncbi.nlm.nih.gov/pubmed/24764656
266,19506249,Structural basis for the multiple interactions of the MyD88 TIR domain in TLR4 signaling.,http://www.ncbi.nlm.nih.gov/pubmed/19506249
267,19380279,Neurofibromatosis.,http://www.ncbi.nlm.nih.gov/pubmed/19380279
268,24535670,Reduced NF1 expression confers resistance to EGFR inhibition in lung cancer.,http://www.ncbi.nlm.nih.gov/pubmed/24535670
269,22006338,Loss-of-function mutations in Notch receptors in cutaneous and lung squamous cell carcinoma.,http://www.ncbi.nlm.nih.gov/pubmed/22006338
270,20001801,Pathogenesis of ovarian cancer: clues from selected overexpressed genes.,http://www.ncbi.nlm.nih.gov/pubmed/20001801
271,21605429,The role of mutational analysis of KIT and PDGFRA in gastrointestinal stromal tumors in a clinical setting.,http://www.ncbi.nlm.nih.gov/pubmed/21605429
272,15928335,"PDGFRA mutations in gastrointestinal stromal tumors: frequency, spectrum and in vitro sensitivity to imatinib.",http://www.ncbi.nlm.nih.gov/pubmed/15928335
273,23411347,Novel approaches to inhibitor design for the p110β phosphoinositide 3-kinase.,http://www.ncbi.nlm.nih.gov/pubmed/23411347
274,16881963,Hedgehog signalling in skin development and cancer.,http://www.ncbi.nlm.nih.gov/pubmed/16881963
275,10,,http://www.ncbi.nlm.nih.gov/pubmed/10
276,24656806,PTEN function: the long and the short of it.,http://www.ncbi.nlm.nih.gov/pubmed/24656806
